0.5099902153015137,X Postion,Y Postion,Radius
,[0.4843],[6.5445],5.656954288482666
,"[0.4843, 0.5825]","[6.5445, 7.7552]",17.10272979736328
,"[0.4843, 0.5825, 0.7003]","[6.5445, 7.7552, 8.6518]",16.101341247558594
,"[0.4843, 0.5825, 0.7003, 1.6099]","[6.5445, 7.7552, 8.6518, 8.1685]",8.539934158325195
,"[0.4843, 0.5825, 0.7003, 1.6099, 1.7866]","[6.5445, 7.7552, 8.6518, 8.1685, 4.339]",9.924817085266113
,"[0.4843, 0.5825, 0.7003, 1.6099, 1.7866, 2.0811]","[6.5445, 7.7552, 8.6518, 8.1685, 4.339, 4.2801]",7.810349941253662
,"[0.4843, 0.5825, 0.7003, 1.6099, 1.7866, 2.0811, 2.6963]","[6.5445, 7.7552, 8.6518, 8.1685, 4.339, 4.2801, 9.2539]",33.24163818359375
,"[0.4843, 0.5825, 0.7003, 1.6099, 1.7866, 2.0811, 2.6963, 2.9581]","[6.5445, 7.7552, 8.6518, 8.1685, 4.339, 4.2801, 9.2539, 10.0523]",10.816754341125488
,"[0.4843, 0.5825, 0.7003, 1.6099, 1.7866, 2.0811, 2.6963, 2.9581, 3.3639]","[6.5445, 7.7552, 8.6518, 8.1685, 4.339, 4.2801, 9.2539, 10.0523, 9.3259]",15.008431434631348
,"[0.4843, 0.5825, 0.7003, 1.6099, 1.7866, 2.0811, 2.6963, 2.9581, 3.3639, 4.3223]","[6.5445, 7.7552, 8.6518, 8.1685, 4.339, 4.2801, 9.2539, 10.0523, 9.3259, 6.6558]",12.095629692077637
,"[0.4843, 0.5825, 0.7003, 1.6099, 1.7866, 2.0811, 2.6963, 2.9581, 3.3639, 4.3223, 5.2019]","[6.5445, 7.7552, 8.6518, 8.1685, 4.339, 4.2801, 9.2539, 10.0523, 9.3259, 6.6558, 9.2328]",20.94091796875
,"[0.4843, 0.5825, 0.7003, 1.6099, 1.7866, 2.0811, 2.6963, 2.9581, 3.3639, 4.3223, 5.2019, 6.2434]","[6.5445, 7.7552, 8.6518, 8.1685, 4.339, 4.2801, 9.2539, 10.0523, 9.3259, 6.6558, 9.2328, 9.9934]",43.48860168457031
,"[0.4843, 0.5825, 0.7003, 1.6099, 1.7866, 2.0811, 2.6963, 2.9581, 3.3639, 4.3223, 5.2019, 6.2434, 5.8131]","[6.5445, 7.7552, 8.6518, 8.1685, 4.339, 4.2801, 9.2539, 10.0523, 9.3259, 6.6558, 9.2328, 9.9934, 6.6378]",11.490585327148438
,"[0.4843, 0.5825, 0.7003, 1.6099, 1.7866, 2.0811, 2.6963, 2.9581, 3.3639, 4.3223, 5.2019, 6.2434, 5.8131, 7.0877]","[6.5445, 7.7552, 8.6518, 8.1685, 4.339, 4.2801, 9.2539, 10.0523, 9.3259, 6.6558, 9.2328, 9.9934, 6.6378, 9.9738]",15.33796215057373
""
2.1181223392486572,X Postion,Y Postion,Radius
,"[0.4843, 0.5825, 0.7003, 1.6099, 1.7866, 2.0811, 2.6963, 2.9581, 3.3639, 4.3223, 5.2019, 6.2434, 5.8131, 7.0877, 0.5724]","[6.5445, 7.7552, 8.6518, 8.1685, 4.339, 4.2801, 9.2539, 10.0523, 9.3259, 6.6558, 9.2328, 9.9934, 6.6378, 9.9738, 7.8593]",9.452488899230957
,"[0.4843, 0.5825, 0.7003, 1.6099, 1.7866, 2.0811, 2.6963, 2.9581, 3.3639, 4.3223, 5.2019, 6.2434, 5.8131, 7.0877, 0.5724, 0.625]","[6.5445, 7.7552, 8.6518, 8.1685, 4.339, 4.2801, 9.2539, 10.0523, 9.3259, 6.6558, 9.2328, 9.9934, 6.6378, 9.9738, 7.8593, 8.1381]",7.905794143676758
,"[0.4843, 0.5825, 0.7003, 1.6099, 1.7866, 2.0811, 2.6963, 2.9581, 3.3639, 4.3223, 5.2019, 6.2434, 5.8131, 7.0877, 0.5724, 0.625, 0.5921]","[6.5445, 7.7552, 8.6518, 8.1685, 4.339, 4.2801, 9.2539, 10.0523, 9.3259, 6.6558, 9.2328, 9.9934, 6.6378, 9.9738, 7.8593, 8.1381, 5.5526]",5.656954288482666
,"[0.4843, 0.5825, 0.7003, 1.6099, 1.7866, 2.0811, 2.6963, 2.9581, 3.3639, 4.3223, 5.2019, 6.2434, 5.8131, 7.0877, 0.5724, 0.625, 0.5921, 1.7632]","[6.5445, 7.7552, 8.6518, 8.1685, 4.339, 4.2801, 9.2539, 10.0523, 9.3259, 6.6558, 9.2328, 9.9934, 6.6378, 9.9738, 7.8593, 8.1381, 5.5526, 4.4079]",5.656954288482666
,"[0.4843, 0.5825, 0.7003, 1.6099, 1.7866, 2.0811, 2.6963, 2.9581, 3.3639, 4.3223, 5.2019, 6.2434, 5.8131, 7.0877, 0.5724, 0.625, 0.5921, 1.7632, 2.6908]","[6.5445, 7.7552, 8.6518, 8.1685, 4.339, 4.2801, 9.2539, 10.0523, 9.3259, 6.6558, 9.2328, 9.9934, 6.6378, 9.9738, 7.8593, 8.1381, 5.5526, 4.4079, 9.3092]",34.82107162475586
,"[0.4843, 0.5825, 0.7003, 1.6099, 1.7866, 2.0811, 2.6963, 2.9581, 3.3639, 4.3223, 5.2019, 6.2434, 5.8131, 7.0877, 0.5724, 0.625, 0.5921, 1.7632, 2.6908, 2.9737]","[6.5445, 7.7552, 8.6518, 8.1685, 4.339, 4.2801, 9.2539, 10.0523, 9.3259, 6.6558, 9.2328, 9.9934, 6.6378, 9.9738, 7.8593, 8.1381, 5.5526, 4.4079, 9.3092, 10.1118]",11.10190200805664
,"[0.4843, 0.5825, 0.7003, 1.6099, 1.7866, 2.0811, 2.6963, 2.9581, 3.3639, 4.3223, 5.2019, 6.2434, 5.8131, 7.0877, 0.5724, 0.625, 0.5921, 1.7632, 2.6908, 2.9737, 3.3881]","[6.5445, 7.7552, 8.6518, 8.1685, 4.339, 4.2801, 9.2539, 10.0523, 9.3259, 6.6558, 9.2328, 9.9934, 6.6378, 9.9738, 7.8593, 8.1381, 5.5526, 4.4079, 9.3092, 10.1118, 9.3684]",15.692455291748047
,"[0.4843, 0.5825, 0.7003, 1.6099, 1.7866, 2.0811, 2.6963, 2.9581, 3.3639, 4.3223, 5.2019, 6.2434, 5.8131, 7.0877, 0.5724, 0.625, 0.5921, 1.7632, 2.6908, 2.9737, 3.3881, 4.3516]","[6.5445, 7.7552, 8.6518, 8.1685, 4.339, 4.2801, 9.2539, 10.0523, 9.3259, 6.6558, 9.2328, 9.9934, 6.6378, 9.9738, 7.8593, 8.1381, 5.5526, 4.4079, 9.3092, 10.1118, 9.3684, 6.6885]",12.625724792480469
