Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
9.48,965.4565624590144,963.142731577526,964.9673921294595,963.0696578265372,-1.25,0.80625,0,0.08000244148075808
9.54,965.4510401896076,963.0311303655589,965.1091731858597,963.0193152775255,0.0,0.8075,0,0.08000244148075808
9.6,965.5180779717099,963.0257365210218,965.124841019991,963.0902058057255,0.0,0.80625,0,0.08000244148075808
9.64,965.4650385004296,963.1907624788789,965.0535652171811,963.0768496192532,1.25,0.80625,0,0.08000244148075808
9.75,965.4920077231145,963.1139644066621,965.0109281603651,963.1632795567144,0.0,0.80625,0,0.08000244148075808
9.81,965.5192337955392,963.2181169761736,965.0236422224879,963.08211503892,0.0,0.8075,0,0.08000244148075808
9.87,965.4383261274846,963.0487245727388,965.0283939426753,963.1720124478695,0.0,0.8075,0,0.08000244148075808
9.93,965.4809631843007,963.1645638054136,964.9703459014679,963.1474832977134,0.0,0.8075,0,0.08000244148075808
9.98,965.4231719928332,963.1528771422503,964.982546264111,963.1654627795033,0.0,0.80625,0,0.08000244148075808
10.1,965.7003128621373,963.156986738088,965.0525378182217,963.050265671178,0.0,0.80625,0,0.08000244148075808
10.13,965.5488999404926,963.1224404480774,965.0884967818015,963.1248805206061,0.0,0.8075,0,0.08000244148075808
10.17,965.4971447179116,963.1193582511992,965.0499693208232,963.0778770182126,0.0,0.8075,0,0.08000244148075808
10.21,965.4943193707732,963.1971837223754,965.0167072795118,963.1104969351742,0.0,0.8075,0,0.08000244148075808
10.25,965.4735145418449,963.172911421959,965.1063478387214,963.1346408107206,0.0,0.8075,0,0.08000244148075808
10.29,965.6160661474647,963.1941015254971,965.1501407193667,963.1806169141547,0.0,0.80625,0,0.08000244148075808
10.33,965.4826327076098,963.2185022507833,965.1750551441328,963.1396493806477,0.0,0.80625,0,0.08000244148075808
10.37,965.4616994538115,963.160454209576,965.249156294081,963.2317300123859,0.0,0.8075,0,0.08000244148075808
10.41,965.4596446558927,963.2036049658717,965.1010824190544,963.1941015254971,0.0,0.80625,0,0.08000244148075808
10.45,965.5469735674435,963.1351545102003,965.0620412585963,963.1406767796071,1.25,0.8075,0,0.08000244148075808
10.49,965.4534802621362,963.1795895151953,965.067820377743,963.1829285618135,0.0,0.8075,0,0.08000244148075808
10.53,965.5130694017827,963.059383836943,965.147957496578,963.1406767796071,-1.25,0.8075,0,0.08000244148075808
10.57,965.4387114020946,963.1307880646227,965.0698751756619,963.092902727994,-1.25,0.80625,0,0.08000244148075808
10.61,965.542607121866,963.1510791940714,965.0771953932478,963.1333565620213,1.25,0.80625,0,0.08000244148075808
10.66,965.5843452045926,963.2036049658717,965.1661938281077,963.1812590385043,-1.25,0.8075,0,0.08000244148075808
10.73,965.3882404282128,963.1045893911574,965.142692076911,963.1282195672242,0.0,0.80875,0,0.08000244148075808
10.78,965.3856719308143,963.1718840229996,964.9709880258175,963.0935448523437,0.0,0.80625,0,0.08000244148075808
10.82,965.3611427806582,963.0624660338212,964.9774092693139,962.9435446042681,0.0,0.80625,0,0.08000244148075808
10.87,965.3574184594302,963.1645638054136,964.9928202537052,963.1182024273699,0.0,0.805,0,0.08000244148075808
10.91,965.4990710909606,963.075180095944,965.194190449752,963.0623376089512,0.0,0.8075,0,0.08000244148075808
10.97,965.4337028321672,963.1424747277861,964.9941045024045,963.0510362203976,0.0,0.8075,0,0.08000244148075808
11.01,965.4990710909606,963.2342985097845,964.9092156633823,963.1483822718028,0.0,0.80875,0,0.08000244148075808
11.05,965.4184202726459,963.2783482401696,964.959429787524,963.0035190185243,1.25,0.80625,0,0.08000244148075808
11.1,965.4154665006375,963.1794610903253,965.1265105433001,963.0913616295549,0.0,0.8075,0,0.08000244148075808
11.14,965.5011258888794,963.2185022507833,965.1023666677537,963.181772737984,0.0,0.80625,0,0.08000244148075808
11.17,965.5234718162468,963.2846410587962,965.0705173000116,963.2751376184216,0.0,0.80625,0,0.08000244148075808
11.21,965.4747987905441,963.2025775669123,965.058959061718,963.2051460643108,0.0,0.80875,0,0.08000244148075808
11.25,965.42882268711,963.1015071942792,965.1078889371605,963.1413189039569,-1.25,0.80625,0,0.08000244148075808
11.29,965.4597730807627,963.2301889139468,965.1498838696269,963.2378944061425,0.0,0.8075,0,0.08000244148075808
11.33,965.5047217852374,963.2782198152998,965.181733237369,963.1490243961525,0.0,0.80625,0,0.08000244148075808
11.37,965.5101156297743,963.1806169141547,965.1825037865885,963.1866528830412,1.25,0.80875,0,0.08000244148075808
11.41,965.5261687385153,963.2626804060385,965.0997981703551,963.229803639337,1.25,0.8075,0,0.08000244148075808
11.45,965.5453040441346,963.1718840229996,965.3164509259233,963.2777061158201,0.0,0.8075,0,0.08000244148075808
11.49,965.5211601685882,963.2646067790874,965.169404449856,963.1413189039569,0.0,0.8075,0,0.08000244148075808
11.53,965.4691480962673,963.183570686163,965.2375980557875,963.2075861368396,-1.25,0.8075,0,0.08000244148075808
11.57,965.5349016296703,963.173168271699,965.1302348645279,963.2116957326772,0.0,0.80625,0,0.08000244148075808
11.61,965.5436345208254,963.20668716275,965.1912366777436,963.2046323648311,0.0,0.8075,0,0.08000244148075808
11.65,965.5731722409088,963.0729968731553,965.1388393308132,963.2778345406899,0.0,0.8075,0,0.08000244148075808
11.69,965.5378554016787,963.1772778675366,965.2110141077126,963.222740271491,-1.25,0.80625,0,0.08000244148075808
11.73,965.5483862410128,963.1581425619173,965.1263821184301,963.2429029760697,1.25,0.8075,0,0.08000244148075808
11.77,965.5374701270689,963.1636648313242,965.0852861600532,963.258313960461,0.0,0.8075,0,0.08000244148075808
11.81,965.6385404997021,963.2215844476616,965.0705173000116,963.1265500439151,-1.25,0.8075,0,0.08000244148075808
11.85,965.5837030802429,963.199495370034,965.117777652145,963.172911421959,1.25,0.8075,0,0.08000244148075808
11.89,965.4528381377866,963.3645213278912,965.1507828437163,963.1699576499507,0.0,0.80875,0,0.08000244148075808
11.93,965.5239855157265,963.1772778675366,965.0738563466297,963.2307026134265,-1.25,0.8075,0,0.08000244148075808
11.97,965.5577612565174,963.1806169141547,965.1699181493357,963.2448293491186,0.0,0.8075,0,0.08000244148075808
12.01,965.5645677746237,963.1151202304916,965.0956885745175,963.1510791940714,0.0,0.80625,0,0.08000244148075808
12.05,965.4926498474641,963.2366101574432,965.0698751756619,963.240462903541,-1.25,0.8075,0,0.08000244148075808
12.11,965.5137115261323,963.256516012282,965.146031123529,963.1829285618135,1.25,0.805,0,0.08000244148075808
12.18,965.4709460444464,963.2964561468295,965.1765962425719,963.1766357431869,-1.25,0.8075,0,0.08000244148075808
12.22,965.5007406142696,963.236867007183,965.1428205017809,963.1241099713865,0.0,0.8075,0,0.08000244148075808
12.26,965.5148673499616,963.2637078049979,965.163882180449,963.1693155256011,-1.25,0.8075,0,0.08000244148075808
12.29,965.5049786349772,963.2385365304921,965.1263821184301,963.1847265099924,0.0,0.8075,0,0.08000244148075808
12.33,965.4655521999093,963.1405483547372,965.1091731858597,963.2717985718034,0.0,0.8075,0,0.08000244148075808
12.37,965.5614855777454,963.196156323416,965.1244557453813,963.251250592615,0.0,0.8075,0,0.08000244148075808
12.41,965.5399101995976,963.1510791940714,965.1452605743095,963.2607540329897,1.25,0.80625,0,0.08000244148075808
12.45,965.5847304792023,963.2172180020841,965.1473153722284,963.2664047272665,1.25,0.8075,0,0.08000244148075808
12.49,965.5455608938744,963.1541613909496,965.1276663671293,963.254718064103,0.0,0.80625,0,0.08000244148075808
12.53,965.5155094743113,963.1982111213348,965.1027519423634,963.2149063544254,0.0,0.8075,0,0.08000244148075808
12.57,965.5465882928338,963.1205140750285,965.0926063776392,963.1329712874115,-1.25,0.8075,0,0.08000244148075808
12.61,965.4518107388271,963.1645638054136,965.135371859325,963.2535622402737,-1.25,0.8075,0,0.08000244148075808
12.65,965.466194324259,963.1202572252887,965.1948325741016,963.1292469661836,0.0,0.8075,0,0.08000244148075808
12.69,965.4342165316469,963.1582709867873,965.1699181493357,963.2979972452687,1.25,0.80625,0,0.08000244148075808
12.73,965.5735575155187,963.199495370034,965.0842587610938,963.0816013394403,-1.25,0.8075,0,0.08000244148075808
12.77,965.5440197954352,963.1131938574426,964.9689332278987,963.1191014014593,0.0,0.80625,0,0.08000244148075808
12.83,965.4681206973079,963.0372947593154,965.128565341219,963.0488529976088,0.0,0.8075,0,0.08000244148075808
12.89,965.389909951522,963.1239815465166,965.0658940046942,963.0898205311157,-1.25,0.8075,0,0.08000244148075808
12.93,965.6953042922102,963.2890075043738,965.0461165747253,963.2105399088479,-2.5,0.80625,0,0.08000244148075808
12.97,965.4578467077137,963.1237246967767,965.1095584604697,963.2807883126984,1.25,0.8075,0,0.08000244148075808
13.01,965.5319478576621,963.1351545102003,965.0605001601572,963.2028344166522,-1.25,0.805,0,0.08000244148075808
13.05,965.4876412775369,963.1982111213348,965.0725720979304,963.2159337533848,1.25,0.8075,0,0.08000244148075808
13.09,965.5822904066738,963.1300175154032,965.0551063156203,963.2254371937595,0.0,0.80625,0,0.08000244148075808
13.13,965.5515968627609,963.2174748518239,965.146031123529,963.336524706247,1.25,0.8075,0,0.08000244148075808
13.17,965.5608434533957,963.2215844476616,965.0233853727481,963.1473548728434,0.0,0.8075,0,0.08000244148075808
13.2,965.6352014530839,963.2542043646233,965.1252262946008,963.1766357431869,0.0,0.8075,0,0.08000244148075808
13.24,965.5029238370583,963.1844696602526,965.1241988956414,963.1284764169641,1.25,0.80625,0,0.08000244148075808
13.29,965.57124586786,963.1131938574426,965.1629832063595,962.9963272258084,-1.25,0.80625,0,0.08000244148075808
13.34,965.5482578161428,963.2077145617094,965.1141817557871,963.0575858887639,0.0,0.80625,0,0.08000244148075808
13.39,965.4930351220739,963.1867813079112,965.0588306368481,963.0014642206055,0.0,0.80625,0,0.08000244148075808
13.43,965.4168791742068,963.2396923543215,964.9471010000109,963.0170036298667,1.25,0.80625,0,0.08000244148075808
13.48,965.34008110199,963.1440158262252,964.8552772180127,963.1756083442275,1.25,0.8075,0,0.08000244148075808
13.53,965.6077185309194,963.2019354425628,964.959429787524,963.0602828110324,0.0,0.8075,0,0.08000244148075808
13.58,965.5185916711896,963.2910623022926,964.8954742023,963.1051030906372,-1.25,0.8075,0,0.08000244148075808
13.62,965.4048072364336,963.2658910277868,964.8965016012594,963.1191014014593,-1.25,0.8075,0,0.08000244148075808
13.67,965.5519821373708,963.1594268106165,964.9527516942877,962.9706422518228,0.0,0.805,0,0.08000244148075808
13.73,965.4705607698367,963.1680312769018,965.0515104192623,963.1383651319484,0.0,0.80875,0,0.08000244148075808
13.78,965.4349870808666,963.1655912043731,964.9413218808643,963.1024061683687,1.25,0.8075,0,0.08000244148075808
13.86,965.5084461064653,963.1508223443315,965.085671434663,963.2253087688896,0.0,0.80625,0,0.08000244148075808
13.9,965.4940625210334,963.0090412879313,964.93104789127,963.1184592771097,-1.25,0.8075,0,0.08000244148075808
13.95,965.608360655269,963.0330567386077,965.094532750688,963.1554456396489,0.0,0.8075,0,0.08000244148075808
13.99,965.5433776710855,963.1288616915738,965.0746268958493,963.1033051424582,-1.25,0.80375,0,0.08000244148075808
14.03,965.6043794843014,963.0867383342375,965.1311338386175,963.1521065930308,0.0,0.8075,0,0.08000244148075808
14.08,965.4823758578699,963.1541613909496,965.1396098800327,963.2267214424587,-1.25,0.80625,0,0.08000244148075808
14.14,965.4637542517304,963.1582709867873,964.9521095699382,963.1790758157156,0.0,0.80625,0,0.08000244148075808
14.18,965.5374701270689,963.2036049658717,965.0540789166608,963.1627658572347,1.25,0.8075,0,0.08000244148075808
14.22,965.4997132153102,963.1825432872035,965.1167502531856,963.0646492566099,0.0,0.8075,0,0.08000244148075808
14.26,965.51782112197,963.1510791940714,965.0404658804484,963.1080568626455,1.25,0.80625,0,0.08000244148075808
14.31,965.3698756718132,963.1069010388162,964.9372122850266,963.1540329660796,-1.25,0.80625,0,0.08000244148075808
14.35,965.4650385004296,963.1969268726355,965.0160651551622,963.0932880026038,0.0,0.8075,0,0.08000244148075808
14.4,965.4694049460072,963.2215844476616,965.121373548503,963.2069440124899,0.0,0.80625,0,0.08000244148075808
14.44,965.4208603451744,963.1069010388162,965.1533513411149,963.1535192665999,0.0,0.8075,0,0.08000244148075808
14.48,965.4647816506898,963.2375091315326,964.9970582744129,963.1234678470369,0.0,0.8075,0,0.08000244148075808
14.53,965.3950469463191,963.1573720126977,964.9531369688976,963.0348546867866,-1.25,0.80625,0,0.08000244148075808
14.58,965.5288656607838,963.1332281371514,965.0626833829459,963.1759936188373,-1.25,0.80875,0,0.08000244148075808
14.62,965.5026669873185,963.0204711013547,964.982546264111,963.0566869146744,1.25,0.8075,0,0.08000244148075808
14.66,965.4774957128127,963.2323721367355,965.0350720359115,963.1947436498468,0.0,0.8075,0,0.08000244148075808
14.71,965.5546790596392,963.142860002396,965.0605001601572,963.1419610283064,1.25,0.80625,0,0.08000244148075808
14.75,965.5049786349772,963.1688018261214,965.1714592477748,963.2165758777345,-1.25,0.8075,0,0.08000244148075808
14.79,965.4012113400756,963.1332281371514,965.0285223675452,963.2834852349667,0.0,0.80625,0,0.08000244148075808
14.83,965.5282235364341,963.2377659812726,964.9860137355992,963.2703858982342,1.25,0.80625,0,0.08000244148075808
14.87,965.5506978886715,963.2282625408978,965.0322466887731,963.2036049658717,1.25,0.80875,0,0.08000244148075808
