Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
17.47,1052.3118430895952,964,962.6229961289284,960.7610923647158,0.0,0.80625,0,0.08000244148075808
17.51,1052.7583763623338,962,962.6992805016655,960.6401161372438,0.0,0.80625,0,0.08000244148075808
17.55,1052.967965750056,958,962.7781333718011,960.6384466139348,0.0,0.81,0,0.08000244148075808
17.58,1053.1300379359047,970,962.8060015685754,960.6832668935396,0.0,0.80875,0,0.08000244148075808
17.61,1053.197075718007,955,962.7180305326749,960.7449108311049,0.0,0.8075,0,0.08000244148075808
17.65,1053.3569646810672,958,962.7970118276804,960.8482928513966,1.25,0.80625,0,0.08000244148075808
17.68,1053.3583773546363,956,962.755273744954,960.8581815663812,0.0,0.8075,0,0.08000244148075808
17.71,1053.4522559345535,951,962.8161471332998,960.7600649657563,0.0,0.80625,0,0.08000244148075808
17.74,1053.3415536966759,958,962.7886642111353,960.7975650277752,-1.25,0.80875,0,0.08000244148075808
17.78,1053.5766996335135,970,962.7655477345482,960.7825393179937,0.0,0.80625,0,0.08000244148075808
17.81,1053.5019563592155,957,962.7578422423526,960.7374621886491,1.25,0.80625,0,0.08000244148075808
17.86,1053.790912316553,961,962.6723112789807,960.7958955044662,-1.25,0.80625,0,0.08000244148075808
17.92,1053.7806383269588,965,962.7319004186271,960.6759466759537,1.25,0.8075,0,0.08000244148075808
17.96,1053.854867901777,951,962.5944858078044,960.7970513282955,0.0,0.8075,0,0.08000244148075808
18.0,1053.7806383269588,952,962.7177736829351,960.6777446241326,-1.25,0.80625,0,0.08000244148075808
18.04,1053.9233183574486,962,962.7308730196677,960.7720084786596,-1.25,0.80875,0,0.08000244148075808
18.07,1054.1574368953268,970,962.7884073613953,960.7663577843828,0.0,0.8075,0,0.08000244148075808
18.11,1054.1131303152017,964,962.6601109163374,960.6957241059225,0.0,0.80625,0,0.08000244148075808
18.15,1054.2898429362224,959,962.7227822528622,960.655655546505,1.25,0.8075,0,0.08000244148075808
18.19,1054.5469495258178,953,962.7864809883464,960.616614386047,-1.25,0.8075,0,0.08000244148075808
18.25,1054.569423878055,950,962.6185012584809,960.6501332770982,0.0,0.8075,0,0.08000244148075808
18.3,1054.8102205091698,970,962.7572001180029,960.7781728724161,0.0,0.80625,0,0.08000244148075808
18.34,1054.7427974524576,951,962.6598540665976,960.6354928419264,0.0,0.80875,0,0.08000244148075808
18.38,1054.6969497738935,967,962.7605391646209,960.6756898262138,0.0,0.8075,0,0.08000244148075808
18.43,1054.9566248608874,958,962.801378273258,960.6143027383883,1.25,0.80625,0,0.08000244148075808
18.47,1055.193568745904,961,962.5941005331946,960.7006042509797,1.25,0.80625,0,0.08000244148075808
18.5,1055.0713082697328,969,962.7611812889706,960.625732551812,1.25,0.8075,0,0.08000244148075808
18.54,1055.0770873888796,958,962.6376365641001,960.6419140854229,1.25,0.80625,0,0.08000244148075808
18.57,1055.2511030876317,950,962.7989382007295,960.7596796911465,0.0,0.80625,0,0.08000244148075808
18.61,1055.3077384552698,952,962.7514209988561,960.7202532560788,0.0,0.80875,0,0.08000244148075808
18.64,1055.3467796157279,967,962.7289466466187,960.6732497536852,-1.25,0.8075,0,0.08000244148075808
18.68,1055.547122412815,960,962.6778335483875,960.7283440228841,-1.25,0.8075,0,0.08000244148075808
18.76,1055.5517457081326,964,962.646883154735,960.5335234952038,0.0,0.8075,0,0.08000244148075808
18.83,1055.984537519789,961,962.7640066361091,960.6552702718953,-1.25,0.8075,0,0.08000244148075808
18.88,1055.9598799447629,963,962.6220971548388,960.6894312872961,-1.25,0.8075,0,0.08000244148075808
18.97,1056.0735359546488,967,962.6408471858483,960.7438834321455,0.0,0.8075,0,0.08000244148075808
19.03,1056.1892467624539,950,962.8230820762758,960.6421709351627,-1.25,0.8075,0,0.08000244148075808
19.09,1056.4392899842032,964,962.792773806973,960.6223935051938,-1.25,0.80375,0,0.08000244148075808
19.15,1056.681370864017,957,962.8465838274726,960.7607070901059,0.0,0.8075,0,0.08000244148075808
19.27,1056.5492216728614,951,962.7699141801257,960.6010749767859,1.25,0.805,0,0.08000244148075808
19.35,1056.635394760583,965,962.7655477345482,960.7338662922912,-1.25,0.8075,0,0.08000244148075808
19.46,1056.9595391322805,959,962.6159327610824,960.7257755254856,1.25,0.805,0,0.08000244148075808
19.52,1057.2579985299926,960,962.6902907607706,960.6247051528526,0.0,0.80875,0,0.08000244148075808
19.56,1057.3331270789004,967,962.698381527576,960.5787290494184,0.0,0.8075,0,0.08000244148075808
19.6,1057.5889494197966,954,962.666275310094,960.5014172777219,0.0,0.80625,0,0.08000244148075808
19.64,1057.753333253304,952,962.6576708438089,960.7318114943723,0.0,0.805,0,0.08000244148075808
19.67,1057.6602252226064,954,962.6744945017693,960.7278303234044,1.25,0.8075,0,0.08000244148075808
19.71,1057.7110814710977,962,962.7524483978156,960.7758612247575,-1.25,0.8075,0,0.08000244148075808
19.75,1057.639677243418,950,962.7270202735699,960.8039862712717,0.0,0.80625,0,0.08000244148075808
19.78,1057.7362527456037,950,962.8315581176911,960.6394740128942,0.0,0.8075,0,0.08000244148075808
19.82,1057.925807853617,964,962.6896486364209,960.7754759501477,1.25,0.8075,0,0.08000244148075808
19.87,1058.137195189518,952,962.8164039830397,960.6169996606569,0.0,0.805,0,0.08000244148075808
19.9,1058.2571440180307,956,962.7556590195637,960.7526163233006,0.0,0.8075,0,0.08000244148075808
19.93,1058.2615104636081,966,962.7909758587939,960.7414433596168,0.0,0.8075,0,0.08000244148075808
19.97,1058.2599693651691,969,962.6838695172742,960.732196768982,1.25,0.80625,0,0.08000244148075808
20.0,1058.2507227745343,951,962.7371658382941,960.7969229034256,-1.25,0.8075,0,0.08000244148075808
20.03,1058.2096268161574,959,962.8197430296577,960.7644314113339,0.0,0.80625,0,0.08000244148075808
20.07,1058.3054317691235,964,962.7886642111353,960.8052705199709,-1.25,0.80625,0,0.08000244148075808
20.1,1058.4275638204247,963,962.8641780346527,960.7447824062349,-1.25,0.8075,0,0.08000244148075808
20.13,1058.5130947837965,960,962.9425172053087,960.8235068515007,0.0,0.80625,0,0.08000244148075808
20.17,1058.4562025664186,965,962.7448713304898,960.8789863953095,0.0,0.80625,0,0.08000244148075808
20.2,1058.7428468760975,962,962.8120375374621,960.6699107070671,-1.25,0.8075,0,0.08000244148075808
20.23,1058.8089856841102,955,962.7767206982319,960.7973081780355,1.25,0.8075,0,0.08000244148075808
20.27,1058.9091570826538,964,962.8711129776289,960.8972227268392,1.25,0.8075,0,0.08000244148075808
20.3,1058.7854839329134,959,962.8699571537994,960.9015891724167,-1.25,0.80625,0,0.08000244148075808
20.33,1058.8531638393654,962,962.8239810503653,960.7878047376607,0.0,0.8075,0,0.08000244148075808
20.37,1058.9091570826538,960,962.8030477965672,960.7888321366202,-1.25,0.80625,0,0.08000244148075808
20.4,1059.0658354239656,955,962.8099827395432,960.8934984056112,0.0,0.8075,0,0.08000244148075808
20.44,1059.120159143945,959,962.7778765220613,960.7781728724161,0.0,0.80625,0,0.08000244148075808
20.61,1059.3843291013866,969,962.7976539520301,960.7031727483783,-1.25,0.8075,0,0.08000244148075808
20.64,1059.4264524587227,962,962.7259928746105,960.4592939203856,0.0,0.8075,0,0.08000244148075808
20.69,1059.5687472146028,955,962.6712838800213,960.7711095045702,0.0,0.8075,0,0.08000244148075808
20.72,1059.4229849872347,955,962.7293319212285,960.7704673802205,0.0,0.80625,0,0.08000244148075808
20.75,1059.8693898351037,958,962.741018584392,960.8783442709598,1.25,0.8075,0,0.08000244148075808
20.79,1059.920631358205,959,962.9122089360058,960.8197825302727,0.0,0.80875,0,0.08000244148075808
20.82,1059.8926347365605,959,962.7063438695114,960.7765033491071,-1.25,0.8075,0,0.08000244148075808
20.85,1059.849227130525,951,962.8456848533831,960.7122909141433,0.0,0.80875,0,0.08000244148075808
20.89,1059.7187474626783,966,962.7864809883464,960.7905016599292,-1.25,0.8075,0,0.08000244148075808
20.92,1060.014509938122,950,962.8616095372541,960.7251334011361,-1.25,0.80625,0,0.08000244148075808
20.95,1060.1936626316713,962,962.7667035583775,960.7008611007196,0.0,0.80625,0,0.08000244148075808
20.99,1060.39182220597,958,962.7438439315304,960.7603218154962,-1.25,0.80625,0,0.08000244148075808
23.08,1063.85762417071,963,962.792773806973,960.7327104684617,0.0,0.8075,0,0.08000244148075808
23.12,1064.1649448844473,958,962.7483388019779,960.8723083020733,0.0,0.80625,0,0.08000244148075808
23.16,1064.015972035331,952,962.8359245632686,960.7152446861516,0.0,0.8075,0,0.08000244148075808
23.19,1063.9476500045296,956,962.7270202735699,960.8463664783478,0.0,0.80875,0,0.08000244148075808
23.22,1064.0128898384528,950,962.7895631852247,960.8910583330827,0.0,0.8075,0,0.08000244148075808
23.26,1064.303772168839,966,962.7670888329874,960.7011179504594,0.0,0.8075,0,0.08000244148075808
23.29,1064.3137893086935,967,962.7950854546316,960.6641315879203,-1.25,0.8075,0,0.08000244148075808
23.32,1064.4915293286736,955,962.7473114030184,960.7422139088363,-1.25,0.80625,0,0.08000244148075808
23.36,1064.412419608798,962,962.8088269157138,960.6363918160159,-1.25,0.80625,0,0.08000244148075808
23.4,1064.5757760433462,952,962.8789468946943,960.8214520535819,-1.25,0.80875,0,0.08000244148075808
23.44,1064.449662821077,960,962.7841693406876,960.6908439608652,0.0,0.81125,0,0.08000244148075808
23.48,1064.5326252870505,951,962.7099397658694,960.6658011112294,-1.25,0.8075,0,0.08000244148075808
23.51,1064.4361782097346,961,962.7985529261196,960.8080958671094,1.25,0.80875,0,0.08000244148075808
23.55,1064.6817265610366,963,962.8214125529668,960.8147739603456,-1.25,0.8075,0,0.08000244148075808
23.58,1064.7045861878837,958,962.9914470807511,960.8652449342271,1.25,0.80625,0,0.08000244148075808
23.61,1064.9887904250338,951,962.8292464700323,960.8493202503561,1.25,0.8075,0,0.08000244148075808
23.64,1064.8830967570832,956,962.8392636098868,960.8585668409909,-1.25,0.80625,0,0.08000244148075808
23.68,1064.9339530055747,967,962.8667465320513,960.7956386547263,0.0,0.80625,0,0.08000244148075808
23.71,1064.8943981456368,961,962.9830994642058,960.8786011206996,0.0,0.805,0,0.08000244148075808
23.74,1064.8485504670725,953,962.875993122686,960.9074967164335,0.0,0.80625,0,0.08000244148075808
23.77,1064.9469239174373,955,962.8573715165466,960.7906300847992,0.0,0.80625,0,0.08000244148075808
23.81,1065.1486793880938,950,962.8237242006254,960.6833953184095,0.0,0.80625,0,0.08000244148075808
23.84,1065.2529603824753,955,962.7317719937572,960.8779589963501,0.0,0.8075,0,0.08000244148075808
23.87,1065.3129347967315,966,962.7876368121758,960.821195203842,-1.25,0.80625,0,0.08000244148075808
23.9,1065.4883631690527,954,962.7908474339239,960.758909141927,0.0,0.8075,0,0.08000244148075808
23.93,1065.4213253869505,950,962.8202567291374,960.8308270690865,-2.5,0.8075,0,0.08000244148075808
23.97,1065.5423016144223,964,962.8265495477639,960.7690547066513,1.25,0.80875,0,0.08000244148075808
24.0,1065.3230803614558,968,962.785453589387,960.815801359305,-1.25,0.8075,0,0.08000244148075808
24.03,1065.4793734281577,966,962.7331846673264,960.7486351523328,0.0,0.8075,0,0.08000244148075808
24.06,1065.436222671862,970,962.7916179831435,960.726802924445,1.25,0.8075,0,0.08000244148075808
24.1,1065.36867119028,957,962.8802311433936,960.7545426963494,1.25,0.80625,0,0.08000244148075808
24.13,1065.4751354074501,954,962.8905051329879,960.7102361162245,0.0,0.8075,0,0.08000244148075808
24.17,1065.5054436767532,964,962.6607530406872,960.6946967069631,1.25,0.8075,0,0.08000244148075808
24.2,1065.805829447514,952,962.6967120042669,960.6655442614896,1.25,0.8075,0,0.08000244148075808
24.23,1065.8812148461618,955,962.7744090505731,960.7741917014484,0.0,0.80625,0,0.08000244148075808
24.26,1065.774236929512,966,962.7085270923003,960.7496625512922,-1.25,0.80625,0,0.08000244148075808
24.3,1065.5307433761288,964,962.8233389260157,960.6769740749131,0.0,0.80625,0,0.08000244148075808
24.33,1065.6330979974614,962,962.7947001800218,960.6898165619058,-1.25,0.80625,0,0.08000244148075808
24.37,1065.9347680169217,959,962.8148628846005,960.7210238052984,0.0,0.805,0,0.08000244148075808
24.4,1066.2175595805024,955,962.7645203355888,960.5775732255889,-1.25,0.8075,0,0.08000244148075808
24.43,1066.3077138391918,950,962.7058301700317,960.7264176498353,0.0,0.8075,0,0.08000244148075808
24.46,1066.483399061253,959,962.6938866571286,960.8014177738731,-1.25,0.80625,0,0.08000244148075808
24.5,1066.367816678318,953,962.7257360248706,960.7777875978064,-1.25,0.8075,0,0.08000244148075808
24.54,1066.2323284405443,956,962.7957275789812,960.57590370228,-1.25,0.80625,0,0.08000244148075808
24.57,1065.969699581542,950,962.8230820762758,960.8151592349553,0.0,0.8075,0,0.08000244148075808
