Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
14.32,1023.8561025353524,950,962.899366449013,961.0030448196597,0.0,0.8075,0,0.08000244148075808
14.37,1023.9741249908161,961,962.9498374228945,960.8631901363083,-1.25,0.8075,0,0.08000244148075808
14.41,1024.123868389152,952,962.9073287909484,961.0288582185151,-1.25,0.8075,0,0.08000244148075808
14.45,1024.0293476848851,968,962.8679023558806,960.9274025712722,-1.25,0.805,0,0.08000244148075808
14.49,1024.2331579534602,968,962.918887029242,960.8906730584729,-2.5,0.8075,0,0.08000244148075808
14.53,1024.3789201808283,959,962.8721403765883,960.870895628504,0.0,0.805,0,0.08000244148075808
14.56,1024.6172767394144,966,962.8871660863697,961.0089523636764,1.25,0.80625,0,0.08000244148075808
14.59,1024.5980130089251,963,962.9416182312191,961.1155450057164,-1.25,0.80625,0,0.08000244148075808
14.63,1024.7743403553359,955,962.9069435163386,960.9502621981193,-1.25,0.80625,0,0.08000244148075808
14.67,1024.641035340351,955,963.0176457542163,960.880013794269,-1.25,0.80625,0,0.08000244148075808
14.7,1024.857816520789,965,962.9877227595232,960.8204246546225,-1.25,0.80625,0,0.08000244148075808
14.74,1024.8921059610598,956,962.8858818376705,960.9686269545191,0.0,0.80625,0,0.08000244148075808
14.81,1025.0358133905088,964,962.92209765099,960.9925139803256,1.25,0.80625,0,0.08000244148075808
14.89,1025.5939478752148,951,962.8283474959428,960.9963667264235,0.0,0.8075,0,0.08000244148075808
14.92,1025.5423210775039,950,962.7880220867855,960.9195686542066,0.0,0.8075,0,0.08000244148075808
14.96,1025.5800779892627,962,962.7982960763798,960.9338238147686,0.0,0.81,0,0.08000244148075808
15.0,1025.6668932013338,955,962.8437584803341,960.8466233280877,0.0,0.8075,0,0.08000244148075808
15.04,1025.6707459474317,958,962.7554021698238,960.8999196491077,0.0,0.80625,0,0.08000244148075808
15.09,1025.830249635882,957,962.9620377855376,960.7246197016564,-1.25,0.81,0,0.08000244148075808
15.14,1026.139496722668,961,963.043073878462,960.8434127063394,0.0,0.8075,0,0.08000244148075808
15.17,1026.1143254481622,951,962.7947001800218,960.8255616494196,2.5,0.8075,0,0.08000244148075808
