0.47,X Postion,Y Postion,Radius
,7.1767080000000005,4.8569640000000005,0.7106869722366334
,11.320617196533204,6.968008853271485,0.3288801433982849
,12.637093567382813,6.95719596472168,0.38035398290252687
,14.190550875976564,14.577174875976564,0.21392542842864992
,14.976364627929689,14.63806862792969,0.2152873404273987
""
7.57,X Postion,Y Postion,Radius
,7.164626,4.905292,0.7515183379058838
,11.320834000000001,6.995478,0.33176279068374637
,12.65073743725586,6.963229590454102,0.3820021317062378
,14.172186000000002,14.631302000000002,0.20575146762084962
,14.991647060058595,14.645044685058595,0.2151339556617737
""
12.43,X Postion,Y Postion,Radius
,5.593966,11.006702,0.20575146762084962
,7.164626,4.929456,0.7515183379058838
,11.317152028198242,7.003722431152344,0.3367432096939087
,12.640923761962892,6.992851285888673,0.39008801610565186
,14.184268000000001,14.643384000000001,0.2078690116004944
,14.993762,14.679630000000001,0.21135109466171265
""
19.46,X Postion,Y Postion,Radius
,7.152544000000001,4.941538,0.7684214036026001
,11.314512777832032,7.0136268099365235,0.33345866482543945
,12.626225371826173,7.001291872558594,0.3890711506958008
,12.468624,18.376722,0.18123241968154907
,14.184268000000001,14.643384000000001,0.2078690116004944
,14.976364627929689,14.686396627929689,0.2152873404273987
""
