0,1,2,3,current,voltage,power
965.226039817494,967.0417106285328,967.3279696636017,967.6706072165689
965.3249269673386,967.0352893850363,967.2967624202092,967.5649135486184
965.2979577446537,967.0527551673465,967.2789113632892,967.5636292999192
965.3265964906475,967.0346472606867,967.322190544455,967.5925248956529
965.2360569573484,966.9908543800414,967.4172249482015,967.6646996725523
965.3598585319588,967.0400411052236,967.3252727413333,967.5537405849346
965.293848148816,966.9799382660974,967.2668394255161,967.5022422120937
965.3877267287331,967.0268133436211,967.2113598817073,967.5357611031448
965.2788224390343,967.0498013953381,967.3627728033522,967.6792116828541
965.325954366298,966.9873869085533,967.2983035186484,967.6774137346752
965.3286512885663,966.9510426703638,967.3116597051209,967.6280985846229
965.1968873720205,967.0128150327989,967.3483892179203,967.6712493409186
965.1850722839871,966.9075066394582,967.3772848136539,967.6766431854555
965.2237281698353,966.9068645151086,967.2731322441426,967.6992459625628
965.2287367397626,967.041068504183,967.1660259026228,967.6641859730726
965.2206459729571,967.1102895090742,967.4477900672443,967.7014291853516
965.3527951641128,967.092823726764,967.4391856009591,967.7634583975267
965.1424352271712,967.0648271051198,967.2930380989814,967.6229615898258
965.3161940761835,966.8836196136516,967.3230895185444,967.6960353408147
965.2584028847158,967.0328493125077,967.3474902438306,967.6657270715117
965.2869132058399,966.90416759284,967.3022846896162,967.6780558590248
965.2590450090655,966.907763489198,967.3988601918018,967.6760010611059
965.2121699315418,967.0027978929446,967.3342624822282,967.6307955068913
965.4619563035513,967.0722757475755,967.2270277158384,967.6846055273911
965.2197469988677,966.8485596241615,967.2303667624566,967.574545413863
965.235029558389,966.8725750748379,967.1911971771286,967.7268573095972
965.2096014341432,966.9545101418518,967.2322931355055,967.6149992478903
965.2673926256109,966.9349895616227,967.2608034566296,967.6128160251014
965.2844731333112,967.0460770741103,967.3609748551731,967.6315660561108
965.1669643773273,966.9816077894066,967.3618738292625,967.6906414962776
965.3185057238421,967.002027343725,967.341582699814,967.5858468024167
965.3658945008455,967.0070359136523,967.2771134151103,967.613714999191
965.2584028847158,966.9890564318624,967.3174388242676,967.7417545945088
965.1349865847153,966.895434701685,967.3519851142782,967.6266859110536
965.2431203251945,966.9202207015811,967.3589200572543,967.6465917658925
965.2879406047994,967.1983889698446,967.2950928969002,967.585204678067
965.3456033713968,967.0508287942976,967.3108891559014,967.6973195895139
965.3014252161416,966.8901692820181,967.2446219230186,967.4978757665161
965.2306631128114,967.0491592709885,967.2614455809791,967.5471909165684
965.3958174955386,967.0966764728619,967.4931240463287,967.5144425747368
965.3357146564125,967.0261712192714,967.2837915083466,967.5578501807723
965.1767246674418,967.0242448462226,967.2947076222904,967.626043786704
965.2426066257148,966.906093965889,967.2159831770247,967.6098622530932
