Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
27.13,1050.27656575098,961,963.1898635047895,961.1075826637809,0.0,0.80625,0,0.08000244148075808
27.17,1050.4431328072762,956,963.199623794904,961.2005622696086,-1.25,0.80875,0,0.08000244148075808
27.22,1050.5864549621156,965,963.0345978370468,961.2095520105036,1.25,0.80625,0,0.08000244148075808
27.26,1050.600067998328,960,963.1551887899091,961.205185564926,0.0,0.8075,0,0.08000244148075808
27.3,1050.6547769929173,962,963.2011648933432,961.1425142284013,1.25,0.8075,0,0.08000244148075808
27.34,1050.610598837662,952,963.1741956706584,961.0329678143528,1.25,0.8975,0,0.08000244148075808
27.39,1050.7779364431779,970,963.1757367690975,961.1830964872984,-1.25,1.3062500000000001,0,0.08000244148075808
27.43,1050.9062328882358,967,963.2601119086399,961.0425996795974,-1.25,1.9100000000000001,0,0.08000244148075808
27.47,1050.9716011470289,959,963.1382367070786,961.142899503011,0.0,2.66125,0,0.08000244148075808
27.52,1051.1061904107132,962,963.0794181166517,961.1656307049882,1.25,3.505,0,0.08000244148075808
27.56,1051.0882109289234,953,963.0786475674321,961.0232075242383,0.0,4.075,0,0.08000244148075808
27.61,1051.1715586695066,960,963.1783052664961,961.1380193579537,0.0,4.42375,0,0.08000244148075808
27.65,1051.2100861304848,960,963.1223120232075,961.0970518244468,-1.25,4.64625,0,0.08000244148075808
27.7,1051.2611992287161,958,963.2118241575471,961.1313412647174,0.0,4.7787500000000005,0,0.08000244148075808
27.74,1051.3888535494243,962,963.0953428005226,961.0759901457786,0.0,4.8575,0,0.08000244148075808
27.79,1051.4969872899035,961,963.0845551114487,961.110793285529,0.0,4.91,0,0.08000244148075808
27.84,1051.5392390721097,968,963.1359250594198,961.0807418659659,0.0,4.94,0,0.08000244148075808
27.88,1051.4860711759598,968,963.0899489559857,961.1599800107114,-1.25,4.9575000000000005,0,0.08000244148075808
27.93,1051.5353863260118,952,963.093031152864,961.116187130066,1.25,4.97,0,0.08000244148075808
27.99,1051.6554635793943,950,963.1117811838734,961.1556135651339,0.0,4.9775,0,0.08000244148075808
28.05,1051.664967019769,968,963.0597691115527,961.2394750051966,-1.25,4.9825,0,0.08000244148075808
28.09,1051.7406092681565,961,963.0749232462041,961.0622486846963,1.25,4.985,0,0.08000244148075808
28.13,1052.0079898473462,955,963.1202572252887,961.0689267779326,0.0,4.98625,0,0.08000244148075808
28.18,1052.0659094636835,950,963.187295007391,961.0170431304817,0.0,4.98625,0,0.08000244148075808
28.22,1051.9753699303844,962,963.146327473884,961.0348941874017,0.0,4.99,0,0.08000244148075808
28.25,1052.029179950884,967,963.112423308223,961.1232504979121,0.0,4.9887500000000005,0,0.08000244148075808
28.29,1052.0981441060353,966,963.2640930796077,961.183867036518,1.25,4.9887500000000005,0,0.08000244148075808
28.32,1052.2082042195634,969,963.1546750904294,961.2135331814712,0.0,4.99,0,0.08000244148075808
28.35,1052.4247285502615,959,963.1708566240402,961.2431993264246,-1.25,4.99125,0,0.08000244148075808
28.38,1052.3605161152977,961,963.1892213804398,961.103601492813,1.25,4.99125,0,0.08000244148075808
28.42,1052.5173228814795,954,963.1932025514077,961.2592524351655,0.0,4.99,0,0.08000244148075808
28.45,1052.3892832861616,960,963.1759936188373,961.0866494099826,0.0,4.99,0,0.08000244148075808
28.48,1052.3034954730497,960,963.1598120852265,961.1032162182033,0.0,4.99125,0,0.08000244148075808
28.51,1052.3638551619158,958,963.0777485933426,961.1673002282972,-1.25,4.99,0,0.08000244148075808
28.55,1052.5174513063494,965,963.164178530804,961.1007761456747,-1.25,4.99125,10,0.08000244148075808
28.58,1052.642280279919,952,963.169572375341,961.1821975132088,0.0,4.99125,0,0.08000244148075808
28.61,1052.6542237928224,969,963.2977403955289,961.0933275032188,-1.25,4.99,0,0.08000244148075808
28.64,1052.7921521031249,953,963.0363957852257,961.1178566533752,0.0,4.99125,0,0.08000244148075808
28.68,1052.7052084661839,959,963.1652059297634,961.1024456689838,-1.25,4.99,0,0.08000244148075808
28.71,1052.7357735852265,957,963.11781715276,961.2045434405762,0.0,4.99125,0,0.08000244148075808
28.74,1052.807948362126,951,963.2569012868918,961.2419150777254,0.0,4.99,0,0.08000244148075808
28.77,1052.8771693670171,959,963.2158053285149,961.0743206224695,0.0,4.99125,0,0.08000244148075808
28.81,1052.8841043099933,951,963.2295467895972,961.18014271529,1.25,4.99,0,0.08000244148075808
28.84,1053.0328203093695,953,963.1033051424582,961.1791153163306,0.0,4.99125,10,0.08000244148075808
28.87,1053.1591903813785,963,963.1033051424582,961.107197389171,0.0,4.99125,0,0.08000244148075808
28.9,1053.2784970855412,967,963.2244097948001,961.1321118139371,0.0,4.99125,0,0.08000244148075808
28.93,1053.1960483190476,957,963.1772778675366,961.2149458550405,0.0,4.99125,0,0.08000244148075808
28.97,1053.0971611692032,952,963.1625090074948,960.9485926748104,0.0,4.9925,0,0.08000244148075808
29.01,1053.2637282254996,967,963.1203856501586,961.1059131404718,0.0,4.9925,0,0.08000244148075808
29.05,1053.078282713324,952,963.1572435878279,961.1475227983284,-1.25,4.9925,0,0.08000244148075808
29.08,1053.373403064418,962,963.1372093081192,961.1542008915646,-1.25,4.99125,0,0.08000244148075808
29.12,1053.3393704738871,956,963.1289901164438,961.1886187567053,-1.25,4.99125,0,0.08000244148075808
29.15,1053.326784836634,954,963.2183738259134,961.2357506839688,1.25,4.99125,0,0.08000244148075808
29.2,1053.5538400066664,955,963.1738103960485,961.1265895445302,0.0,4.9925,0,0.08000244148075808
29.28,1053.472675488872,967,963.020085826745,961.0481219490043,0.0,4.9925,0,0.08000244148075808
29.37,1053.4609888257087,956,963.1350260853303,960.9619488612828,0.0,4.9925,0,0.08000244148075808
29.4,1053.6918967418387,960,963.1341271112409,961.0473513997847,-1.25,4.9925,0,0.08000244148075808
29.43,1053.8488319328906,953,963.15326241686,961.1526597931255,0.0,4.9925,0,0.08000244148075808
29.46,1053.8349620469382,951,963.1652059297634,961.0483787987441,0.0,4.99125,0,0.08000244148075808
29.5,1053.9645427406954,965,963.1709850489101,961.1925999276731,-1.25,4.9925,0,0.08000244148075808
29.53,1053.9181813626515,962,963.1253942200858,961.1055278658621,-1.25,4.9925,0,0.08000244148075808
29.56,1053.9676249375736,953,963.2394355045816,961.2713243729387,0.0,4.9925,0,0.08000244148075808
29.59,1053.9755872795092,965,963.1721408727395,961.1583104874023,0.0,4.99125,0,0.08000244148075808
29.63,1054.0617603672308,955,963.2394355045816,961.1276169434897,-1.25,4.99375,0,0.08000244148075808
29.66,1054.0187380358047,961,963.2052744891809,961.2556565388076,0.0,4.99375,0,0.08000244148075808
29.69,1054.1126166157221,969,963.2011648933432,961.2189270260081,0.0,4.9925,0,0.08000244148075808
29.72,1054.1469060559928,964,963.2323721367355,961.1488070470276,0.0,4.99125,0,0.08000244148075808
29.76,1054.2109900660867,962,963.2151632041653,960.9936698041549,-1.25,4.9925,0,0.08000244148075808
29.8,1054.2985758273776,953,963.0719694741958,961.1196546015541,0.0,4.9925,0,0.08000244148075808
29.84,1054.2130448640055,956,963.101892468889,961.0779165188275,0.0,4.99,0,0.08000244148075808
29.87,1054.1542262735786,970,963.1234678470369,961.0605791613873,1.25,4.99125,0,0.08000244148075808
29.92,1054.4034989461084,963,963.2092556601485,961.0675141043635,-1.25,4.99375,0,0.08000244148075808
29.96,1054.3431392572425,958,963.1382367070786,961.0207674517097,0.0,4.9925,0,0.08000244148075808
30.01,1054.47156412717,968,963.15326241686,960.9408871826147,1.25,4.99375,0,0.08000244148075808
30.05,1054.6960507998037,966,963.1162760543209,960.9411440323545,1.25,4.9925,0,0.08000244148075808
30.09,1054.3711358788867,961,963.0342125624371,961.005998591668,0.0,4.9925,0,0.08000244148075808
30.13,1054.622848623945,954,963.0714557747161,961.0758617209086,-1.25,4.99375,0,0.08000244148075808
30.17,1054.5976773494392,951,963.1709850489101,961.0503051717931,-1.25,4.9925,0,0.08000244148075808
30.21,1054.8151006542269,963,963.0701715260169,960.993541379285,-1.25,4.99375,0,0.08000244148075808
30.26,1054.7960937734777,968,963.2393070797117,961.1385330574334,0.0,4.9925,0,0.08000244148075808
30.3,1055.0009314410124,961,963.2220981471413,960.9941835036346,-1.25,4.99375,0,0.08000244148075808
30.35,1055.1513169636978,965,963.1670038779424,961.0714952753311,0.0,4.9925,0,0.08000244148075808
30.38,1055.1591508807633,958,963.1053599403771,960.9744060736657,0.0,4.9925,0,0.08000244148075808
30.42,1055.015828725924,965,963.0598975364227,961.1354508605551,1.25,4.9925,0,0.08000244148075808
30.45,1055.0349640315433,954,963.1948720747166,961.0984644980159,1.25,4.9925,0,0.08000244148075808
30.49,1055.2419849218668,966,963.1065157642064,961.0275739698159,1.25,4.99125,0,0.08000244148075808
30.52,1055.1524727875271,951,963.2047607897011,960.9587382395346,0.0,4.99375,0,0.08000244148075808
30.56,1055.2864199268618,952,963.1884508312203,961.1069405394312,-1.25,4.9925,0,0.08000244148075808
30.59,1055.2305551084432,970,963.2330142610853,961.2143037306907,1.25,4.9925,0,0.08000244148075808
30.63,1055.3827385793077,958,963.2199149243526,961.0917864047797,-1.25,4.9925,0,0.08000244148075808
30.68,1055.4009749108372,958,963.199623794904,961.12697481914,0.0,4.9925,0,0.08000244148075808
30.72,1055.4560691800364,960,963.1360534842897,961.1324970885469,-1.25,4.9925,0,0.08000244148075808
30.8,1055.4202386413265,955,963.2047607897011,961.12710324401,0.0,4.99125,0,0.08000244148075808
30.88,1055.7671142150014,960,963.2092556601485,961.0232075242383,0.0,4.9925,0,0.08000244148075808
30.93,1055.98299642135,955,963.0800602410012,961.1138754824073,0.0,4.99375,0,0.08000244148075808
30.98,1055.8726794580818,956,963.0959849248723,961.0862641353729,1.25,4.99375,0,0.08000244148075808
31.03,1055.7270456555839,968,963.2520211418346,961.0957675757476,1.25,4.9925,0,0.08000244148075808
31.08,1055.938561416355,952,963.1337418366311,961.0824113892751,1.25,4.9925,0,0.08000244148075808
31.16,1056.1197689078228,964,963.035882085746,960.883352840887,0.0,4.9925,0,0.08000244148075808
31.2,1056.0264040273855,959,962.9893922828322,961.0116492859448,0.0,4.99375,0,0.08000244148075808
31.25,1056.1503340268657,955,963.1372093081192,961.0924285291294,0.0,4.9925,0,0.08000244148075808
31.31,1056.2344523166685,953,963.0193152775255,961.0743206224695,0.0,4.9925,0,0.08000244148075808
31.39,1056.2040156224955,965,963.2274919916783,961.0601938867775,0.0,4.9925,0,0.08000244148075808
31.47,1056.4938705539225,950,963.2125947067667,961.1477796480682,0.0,4.99375,0,0.08000244148075808
31.51,1056.665189330406,970,963.1974405721152,960.947180001241,1.25,4.9925,0,0.08000244148075808
31.54,1056.635394760583,961,963.0649061063498,961.1237641973918,0.0,4.99125,0,0.08000244148075808
31.57,1056.5496069474711,953,963.2027059917823,961.1391751817831,0.0,4.99375,0,0.08000244148075808
31.61,1056.5656600562122,964,963.1079284377756,961.0242349231977,0.0,4.9925,0,0.08000244148075808
31.64,1056.5367644604785,966,963.1244952459963,961.1479080729382,0.0,4.9925,0,0.08000244148075808
31.67,1056.525206222185,970,963.2106683337178,961.0661014307942,-1.25,4.99375,0,0.08000244148075808
31.71,1056.8279036406045,959,963.2301889139468,961.1119491093584,0.0,4.99375,0,0.08000244148075808
31.74,1056.8656605523634,958,963.3057027374643,961.1793721660705,-1.25,4.9925,0,0.08000244148075808
31.77,1056.9797018368592,959,963.2575434112414,961.0863925602428,0.0,4.9925,0,0.08000244148075808
31.8,1056.97803231355,952,963.1521065930308,961.1938841763723,0.0,4.99375,0,0.08000244148075808
31.84,1056.8195560240592,958,963.0899489559857,961.1086100627404,0.0,4.9925,0,0.08000244148075808
31.87,1056.7355661591266,960,963.3767216905344,961.0901168814707,1.25,4.99375,0,0.08000244148075808
31.9,1056.8187854748398,961,963.2503516185254,961.1545861661745,-1.25,4.99375,0,0.08000244148075808
31.93,1056.8786314642261,952,963.2223549968812,961.1622916583701,-1.25,4.9925,0,0.08000244148075808
31.97,1056.976619639981,965,963.2205570487022,961.1531734926052,0.0,4.995,0,0.08000244148075808
32.0,1057.1492226651637,965,963.2195296497428,961.1566409640933,0.0,4.9925,0,0.08000244148075808
32.04,1057.246697141439,950,963.2105399088479,961.2170006529593,0.0,4.99375,0,0.08000244148075808
32.07,1057.2836835039782,964,963.043073878462,961.1435416273607,0.0,4.9925,0,0.08000244148075808
32.11,1057.3843686020016,965,963.222740271491,961.0691836276725,0.0,4.9925,0,0.08000244148075808
32.15,1057.1428014216674,967,963.1581425619173,961.199920145259,1.25,4.9925,0,0.08000244148075808
32.19,1057.1181438466413,964,963.2043755150913,961.0174284050916,0.0,4.99375,0,0.08000244148075808
32.24,1057.2682725195868,967,963.0959849248723,961.0279592444257,0.0,4.99375,0,0.08000244148075808
32.28,1057.2676303952371,970,963.1171750284104,961.1209388502534,-1.25,4.99125,0,0.08000244148075808
32.33,1057.451149534364,951,963.1234678470369,960.986478011439,0.0,4.9925,0,0.08000244148075808
32.37,1057.4239234619395,969,963.245728323208,961.0577538142489,0.0,4.99375,0,0.08000244148075808
32.41,1057.7562870253123,960,963.0298461168595,961.0311698661739,0.0,4.9925,0,0.08000244148075808
32.45,1057.6746088080383,957,963.0825003135299,961.1209388502534,0.0,4.99375,0,0.08000244148075808
32.48,1057.6112953471638,962,963.025351246412,961.1613926842806,-1.25,4.9925,0,0.08000244148075808
32.51,1057.6068004767164,961,963.1341271112409,961.167685502907,-1.25,4.9925,0,0.08000244148075808
32.55,1057.8199857607965,956,963.0150772568178,961.1595947361016,0.0,4.9925,0,0.08000244148075808
32.58,1057.728547253408,952,963.09996609584,961.0155020320426,0.0,4.99375,0,0.08000244148075808
32.61,1057.939806164439,962,963.2485536703465,961.1423858035313,-1.25,4.99375,0,0.08000244148075808
32.64,1058.0316299464375,958,963.2237676704505,961.112591233708,-1.25,4.99375,0,0.08000244148075808
32.68,1058.0700289825459,955,963.0357536608763,961.1034730679432,0.0,4.99375,0,0.08000244148075808
32.71,1057.9819295217753,970,963.2380228310124,961.1047573166425,0.0,4.99375,0,0.08000244148075808
32.74,1057.9834706202146,962,963.1558309142586,961.1404594304825,0.0,4.99375,0,0.08000244148075808
32.78,1058.0036333247933,969,963.0755653705538,961.062762384176,0.0,4.99375,0,0.08000244148075808
32.81,1057.9905339880606,951,963.2308310382964,961.1575399381827,0.0,4.99375,0,0.08000244148075808
32.84,1058.194087406896,970,963.2503516185254,961.1321118139371,2.5,4.99375,0,0.08000244148075808
32.87,1058.411253861944,969,963.1740672457884,961.2189270260081,1.25,4.9925,0,0.08000244148075808
32.91,1058.2942588054398,970,963.1309164894926,961.1323686636769,0.0,4.9925,0,0.08000244148075808
32.94,1058.213993261735,969,963.1503086448517,961.1613926842806,0.0,4.9925,0,0.08000244148075808
32.97,1058.2783341215686,966,963.2855400328856,960.9990636486918,1.25,4.99375,0,0.08000244148075808
