Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
15.8,55.39464426769507,15.443208331609185,0.14549467555480078,-1.9843033673271293,0.0,0.8075,0,0.08000244148075808
15.85,55.25337691077459,15.31208653941303,0.14883372217286706,-2.034003791989221,-1.25,0.8075,0,0.08000244148075808
15.89,55.5972987124411,15.510374538581459,0.07357674839522588,-1.8819487459946913,-1.25,0.80625,0,0.08000244148075808
15.93,55.53899382149393,15.476213523180718,0.2233201467309982,-1.8602449429769194,0.0,0.8075,0,0.08000244148075808
15.98,55.850680980808534,15.5035680204752,0.17336287232910763,-1.8515120518218282,-1.25,0.9525,0,0.08000244148075808
16.02,55.64571488840386,15.447703202056687,0.19416770125735638,-1.85934596888751,0.0,1.51,0,0.08000244148075808
16.05,55.72880577924718,15.414184311005556,0.15769503819785768,-1.8340462695116457,1.25,2.36125,0,0.08000244148075808
16.09,55.637238846988566,15.69260942900894,0.13560596057027396,-1.9069915956306431,1.25,3.3850000000000002,0,0.08000244148075808
16.13,55.718018090173246,15.393251057207408,0.15615393975872394,-1.930621771697247,1.25,4.5175,0,0.08000244148075808
16.17,55.73458489839379,15.677583719227414,0.1493474216525783,-1.86910625900191,0.0,5.79625,10,0.08000244148075808
16.22,55.96086951920654,15.53156464211952,0.14819159782325642,-1.8335325700319345,-1.25,7.03875,10,0.08000244148075808
16.26,55.983343871443935,15.727797843369103,0.12892786733402772,-1.870390507701245,0.0,7.7700000000000005,10,0.08000244148075808
16.32,55.94931128091309,15.602968869799383,0.09695007472214456,-1.8607586424566307,0.0,8.3275,10,0.08000244148075808
16.36,56.02649462773968,15.747832123077842,0.1484484475630552,-1.8481730052036482,1.25,8.56,0,0.08000244148075808
16.4,55.94943970578299,15.679895366886171,0.19121392924910197,-1.9281816991687037,-1.25,8.69875,10,0.08000244148075808
16.44,55.99194833772901,15.653054569071173,0.16116250968593704,-1.7968030572325233,0.0,8.8,10,0.08000244148075808
16.48,55.991691487989215,15.6774552943574,0.091684655055019,-1.9218888805422694,0.0,8.86375,0,0.08000244148075808
16.52,56.1510667515696,15.758491387281879,0.1918560535987126,-1.9120001655578562,1.25,8.90375,0,0.08000244148075808
