Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
9.41,963.7530065594227,954,963.7699586422532,961.60689855806,1.25,0.80625,0,0.08000244148075808
9.45,963.8578012532837,962,963.5788624358006,961.5595097810566,-1.25,0.80625,0,0.08000244148075808
9.49,963.9398647451676,950,963.7117821761759,961.4872065792873,0.0,0.8075,0,0.08000244148075808
9.52,963.8524074087468,963,963.7401640724299,961.7228662156047,-1.25,0.8075,0,0.08000244148075808
9.55,963.7031777098907,960,963.8560033051048,961.7380203502562,1.25,0.80625,0,0.08000244148075808
9.59,963.7920477198807,966,963.8620392739914,961.6377205268427,0.0,0.8075,0,0.08000244148075808
9.62,963.8262087352815,958,963.8332721031276,961.8833973030144,0.0,0.80875,0,0.08000244148075808
9.65,963.7856264763843,957,963.7491538133248,961.8231660390184,-2.5,0.8075,0,0.08000244148075808
9.68,963.7960288908486,957,963.7200013678513,961.7771899355843,1.25,0.8075,0,0.08000244148075808
9.71,963.8517652843972,954,963.7789483831481,961.7512481118588,0.0,0.8075,0,0.08000244148075808
9.75,963.7914055955312,967,963.8743680615045,961.7992790132117,0.0,0.80625,0,0.08000244148075808
9.78,963.8246676368424,951,963.6710714924087,961.7181144954175,-1.25,0.80625,0,0.08000244148075808
9.81,963.7243678134289,960,963.7767651603593,961.6639192003079,-1.25,0.80625,0,0.08000244148075808
9.84,963.823383388143,962,963.7235972642093,961.804287583139,-2.5,0.80625,0,0.08000244148075808
9.88,963.8615255745117,967,963.7942309426695,961.7640905988516,0.0,0.8075,0,0.08000244148075808
9.91,963.79346039345,961,963.7271931605673,961.7805289822023,1.25,0.805,0,0.08000244148075808
9.94,963.8001384866863,950,963.7446589428774,961.7902892723168,-1.25,0.8075,0,0.08000244148075808
9.97,963.8101556265406,956,963.8033491084343,961.6111365787675,1.25,0.80625,0,0.08000244148075808
10.0,963.8310888803387,963,963.8775786832526,961.6686709204952,-1.25,0.8075,0,0.08000244148075808
10.04,963.8042480825239,954,963.7468421656662,961.6649465992673,0.0,0.8075,0,0.08000244148075808
10.07,963.8534348077062,964,963.7200013678513,961.8362653757509,1.25,0.805,0,0.08000244148075808
10.1,963.7914055955312,950,963.7517223107234,961.7345528787682,1.25,0.80625,0,0.08000244148075808
10.13,963.7923045696206,969,963.6729978654578,961.6314277082162,-1.25,0.80625,0,0.08000244148075808
10.16,963.8739827868947,967,963.7870391499536,961.8289451581651,0.0,0.80625,0,0.08000244148075808
10.2,963.8873389733672,950,963.7635373987567,961.706427832254,0.0,0.8075,0,0.08000244148075808
10.23,963.8540769320559,964,963.7604552018785,961.644270195209,1.25,0.8075,0,0.08000244148075808
10.26,963.8509947351777,956,963.6672187463109,961.6420869724202,0.0,0.80625,0,0.08000244148075808
10.29,963.8974845380915,961,963.6498813888708,961.8098098525459,0.0,0.80625,0,0.08000244148075808
10.32,963.8476556885595,950,963.7162770466233,961.640802723721,-1.25,0.8075,0,0.08000244148075808
10.36,963.9014657090592,966,963.6753095131164,961.8060855313179,0.0,0.80625,0,0.08000244148075808
10.39,963.8750101858541,964,963.809256652451,961.7359655523373,0.0,0.80625,0,0.08000244148075808
10.44,963.859085501983,964,963.8900358956356,961.7462395419316,0.0,0.8075,0,0.08000244148075808
10.47,963.9420479679563,963,963.9026215328886,961.7678149200794,1.25,0.805,0,0.08000244148075808
10.5,963.84675671447,968,963.8196590669153,961.7913166712763,0.0,0.80875,0,0.08000244148075808
10.53,963.8217138648341,951,963.7804894815872,961.7254347130032,-1.25,0.80625,0,0.08000244148075808
10.57,963.8711574397562,963,963.830575180859,961.7289021844914,-1.25,0.8075,0,0.08000244148075808
10.6,963.8503526108279,969,963.7694449427735,961.7747498630555,0.0,0.8075,0,0.08000244148075808
10.63,963.9790343304956,966,963.6914910467274,961.8430718938571,0.0,0.80625,0,0.08000244148075808
10.66,963.903648931848,969,963.7513370361137,961.7738508889661,1.25,0.80625,0,0.08000244148075808
10.69,963.8163200202971,962,963.7296332330958,961.6784312106097,1.25,0.8075,0,0.08000244148075808
10.73,963.788066548913,969,963.7101126528668,961.6503061640956,1.25,0.80625,0,0.08000244148075808
10.76,963.7658490464155,969,963.7713713158224,961.7855375521294,0.0,0.8075,0,0.08000244148075808
10.79,963.7521075853332,970,963.7978268390275,961.768713894169,0.0,0.8075,0,0.08000244148075808
10.82,963.7067736062487,955,963.8084861032314,961.6758627132111,0.0,0.80875,0,0.08000244148075808
10.86,963.7722702899118,956,963.8136230980285,961.7861796764792,-1.25,0.80875,0,0.08000244148075808
10.89,963.800395336426,959,963.7052325078096,961.7761625366248,0.0,0.80875,0,0.08000244148075808
10.97,963.6862256270603,964,963.6718420416283,961.704758308945,-1.25,0.80625,0,0.08000244148075808
11.01,963.7192308186318,968,963.6501382386106,961.5753060400577,1.25,0.8075,0,0.08000244148075808
11.04,963.7442736682676,951,963.6880235752392,961.640417449111,1.25,0.81,0,0.08000244148075808
11.07,963.7789483831481,950,963.7671332951147,961.6790733349594,-1.25,0.8075,0,0.08000244148075808
11.1,963.8617824242515,958,963.6845561037512,961.7485511895902,1.25,0.80625,0,0.08000244148075808
11.13,963.7564740309108,966,963.7433746941781,961.6514619879249,0.0,0.80625,0,0.08000244148075808
11.17,963.8457293155105,957,963.7870391499536,961.6687993453652,0.0,0.8075,0,0.08000244148075808
11.2,963.7138369740948,952,963.8145220721182,961.7308285575402,-1.25,0.8075,0,0.08000244148075808
11.23,963.8321162792981,950,963.7582719790897,961.7220956663851,0.0,0.80625,0,0.08000244148075808
11.26,963.7923045696206,954,963.6800612333037,961.6908884229928,0.0,0.80625,0,0.08000244148075808
11.3,963.8133662482887,959,963.7347702278929,961.7606231273635,0.0,0.8075,0,0.08000244148075808
11.33,963.8667909941787,970,963.7004807876223,961.706427832254,-1.25,0.80625,0,0.08000244148075808
11.36,963.8551043310152,961,963.7386229739908,961.674450039642,0.0,0.8075,0,0.08000244148075808
11.39,963.9294623307034,968,963.8452156160308,961.7106658529616,-1.25,0.8075,0,0.08000244148075808
11.43,963.8449587662909,968,963.743503119048,961.6518472625347,1.25,0.80625,0,0.08000244148075808
11.47,963.839693346624,966,963.7140938238347,961.7304432829305,0.0,0.8075,0,0.08000244148075808
11.5,963.8447019165511,952,963.7980836887674,961.743799469403,-1.25,0.8075,0,0.08000244148075808
11.53,963.8430323932421,957,963.7184602694122,961.6324551071756,0.0,0.80625,0,0.08000244148075808
11.57,963.8314741549486,956,963.7804894815872,961.6119071279871,0.0,0.80625,0,0.08000244148075808
11.6,963.729376383356,952,963.8196590669153,961.5352374806403,1.25,0.8075,0,0.08000244148075808
11.63,963.8594707765928,959,963.7622531500575,961.5453830453646,1.25,0.80625,0,0.08000244148075808
11.67,963.780874756197,963,963.7149927979241,961.5948266202868,0.0,0.80625,0,0.08000244148075808
11.7,963.7316880310146,955,963.6800612333037,961.5460251697142,0.0,0.80625,0,0.08000244148075808
11.73,963.9241969110365,964,963.7681606940741,961.6807428582684,0.0,0.8075,0,0.08000244148075808
11.77,963.7688028184239,967,963.7152496476639,961.6916589722123,1.25,0.80875,0,0.08000244148075808
11.8,963.7034345596305,962,963.6985544145733,961.5168727242406,-1.25,0.8075,0,0.08000244148075808
11.83,963.9152071701415,964,963.6918763213371,961.6253917393296,-1.25,0.80625,0,0.08000244148075808
11.86,963.8604981755523,959,963.6855835027106,961.4549719369354,-1.25,0.8075,0,0.08000244148075808
11.9,963.8459861652503,955,963.6483402904316,961.590973874189,0.0,0.80625,0,0.08000244148075808
11.93,963.9211147141582,967,963.645900217903,961.5709395944803,-1.25,0.80625,0,0.08000244148075808
11.96,963.8256950358018,950,963.7414483211292,961.6437564957292,-1.25,0.805,0,0.08000244148075808
12.0,963.8217138648341,969,963.6979122902237,961.6350236045741,-1.25,0.80625,0,0.08000244148075808
12.04,963.8852841754483,964,963.6790338343443,961.5086535325652,0.0,0.80875,0,0.08000244148075808
12.07,963.7903781965717,957,963.7686743935539,961.7902892723168,0.0,0.8075,0,0.08000244148075808
12.11,963.7887086732626,954,963.6149498242504,961.6801007339188,-1.25,0.8075,0,0.08000244148075808
12.15,963.8436745175917,963,963.6078864564043,961.5177716983302,-1.25,0.80625,0,0.08000244148075808
12.18,963.7679038443343,952,963.6393505495366,961.6185852212234,0.0,0.8075,0,0.08000244148075808
12.22,963.8960718645222,960,963.6925184456868,961.5957255943762,0.0,0.80625,0,0.08000244148075808
12.26,963.7806179064572,952,963.7248815129086,961.6578832314212,0.0,0.80625,0,0.08000244148075808
12.29,963.7978268390275,969,963.7149927979241,961.7629347750221,0.0,0.8075,0,0.08000244148075808
12.32,963.7456863418369,962,963.6665766219613,961.612292402597,0.0,0.8075,0,0.08000244148075808
12.35,963.7264226113476,969,963.6268933371537,961.7498354382896,1.25,0.8075,0,0.08000244148075808
12.39,963.7392650983404,954,963.6880235752392,961.701033987717,-1.25,0.80625,0,0.08000244148075808
12.42,963.7601983521387,960,963.6765937618158,961.7734656143563,1.25,0.8075,0,0.08000244148075808
12.46,963.7971847146778,968,963.6710714924087,961.7201692933363,0.0,0.805,0,0.08000244148075808
12.49,963.8376385487052,951,963.6588711297657,961.7449552932322,-1.25,0.80875,0,0.08000244148075808
12.52,963.7803610567173,969,963.8000100618162,961.5577118328777,0.0,0.80625,0,0.08000244148075808
12.56,963.8088713778413,965,963.6467991919925,961.6912736976025,0.0,0.80625,0,0.08000244148075808
12.59,963.8229981135333,955,963.6813454820029,961.6842103297565,0.0,0.80875,0,0.08000244148075808
12.62,963.9356267244599,967,963.6593848292454,961.6605801536898,0.0,0.8075,0,0.08000244148075808
12.65,963.8291625072899,962,963.6279207361131,961.679715459309,0.0,0.80875,0,0.08000244148075808
12.68,963.7860117509941,956,963.6053179590058,961.7002634384975,-1.25,0.80625,0,0.08000244148075808
12.72,963.9189314913693,963,963.7216708911603,961.6788164852195,-1.25,0.80875,0,0.08000244148075808
12.75,963.8958150147823,968,963.7334859791937,961.6693130448449,0.0,0.80625,0,0.08000244148075808
12.78,963.8082292534916,951,963.6970133161342,961.5886622265302,2.5,0.8075,0,0.08000244148075808
12.81,963.7830579789858,961,963.7356692019824,961.7113079773112,1.25,0.805,0,0.08000244148075808
12.85,963.8607550252921,958,963.7280921346567,961.7079689306931,0.0,0.8075,0,0.08000244148075808
12.88,963.8268508596312,961,963.7513370361137,961.6142187756458,-1.25,0.80625,0,0.08000244148075808
12.91,963.8159347456873,955,963.6561742074971,961.7195271689866,0.0,0.80625,0,0.08000244148075808
12.94,963.8913201443349,959,963.7248815129086,961.6717531173734,-1.25,0.80875,0,0.08000244148075808
12.98,963.9551473046889,969,963.7126811502653,961.6844671794963,0.0,0.80625,0,0.08000244148075808
13.01,963.8267224347612,965,963.7079294300781,961.6239790657603,0.0,0.80625,0,0.08000244148075808
13.04,963.9456438643143,950,963.5630661767996,961.5709395944803,0.0,0.80875,0,0.08000244148075808
13.08,963.8705153154066,954,963.6581005805461,961.6687993453652,0.0,0.80625,0,0.08000244148075808
13.11,963.8173474192565,959,963.6970133161342,961.6592959049906,0.0,0.8075,0,0.08000244148075808
13.14,963.8920906935545,957,963.674282114157,961.6079259570195,0.0,0.8075,0,0.08000244148075808
13.17,963.8792482065617,959,963.7268078859574,961.7832259044708,-1.25,0.8075,0,0.08000244148075808
13.21,963.9122533981331,958,963.6591279795056,961.603174236832,0.0,0.8075,0,0.08000244148075808
13.24,963.834299502087,953,963.7113969015661,961.5988077912544,-1.25,0.8075,0,0.08000244148075808
13.27,963.7523644350731,969,963.7375955750314,961.6219242678415,-1.25,0.80625,0,0.08000244148075808
13.31,963.748896963585,961,963.6708146426689,961.6242359155002,-1.25,0.80875,0,0.08000244148075808
13.34,963.7324585802343,961,963.6744105390269,961.7060425576442,-1.25,0.80625,0,0.08000244148075808
13.37,963.7803610567173,969,963.6950869430854,961.6976949410989,1.25,0.8075,0,0.08000244148075808
13.4,963.8941454914733,956,963.6117392025021,961.690246298643,-1.25,0.8075,0,0.08000244148075808
13.44,963.7853696266444,967,963.6979122902237,961.6357941537937,1.25,0.80875,0,0.08000244148075808
13.47,963.7390082486006,953,963.5403349748223,961.6458112936481,0.0,0.805,0,0.08000244148075808
13.5,963.8182463933459,955,963.6076296066644,961.6007341643035,0.0,0.8075,0,0.08000244148075808
13.54,963.7883233986529,957,963.6257375133243,961.5705543198704,0.0,0.80625,0,0.08000244148075808
13.57,963.8789913568219,968,963.6660629224816,961.6129345269466,-1.25,0.80875,0,0.08000244148075808
13.6,963.812980973679,965,963.6143076999007,961.580314609985,0.0,0.80625,0,0.08000244148075808
13.64,963.8886232220664,960,963.5709000938651,961.5823694079038,0.0,0.80625,0,0.08000244148075808
13.67,963.8472704139497,959,963.5064308091614,961.6694414697148,0.0,0.8075,0,0.08000244148075808
13.7,963.6426895961548,959,963.572954891784,961.5729943923991,0.0,0.8075,0,0.08000244148075808
13.73,963.7971847146778,970,963.6308745081215,961.5027459885486,-1.25,0.80625,0,0.08000244148075808
13.77,963.7600699272688,969,963.5973556170702,961.6193557704429,0.0,0.80625,0,0.08000244148075808
13.8,963.759684652659,969,963.6572016064565,961.7737224640961,0.0,0.80875,0,0.08000244148075808
13.83,963.7268078859574,965,963.6033915859568,961.6528746614941,0.0,0.80625,0,0.08000244148075808
13.86,963.8470135642098,969,963.7117821761759,961.5023607139389,-1.25,0.80875,0,0.08000244148075808
13.9,963.8389227974044,955,963.6069874823148,961.4891329523361,0.0,0.805,0,0.08000244148075808
13.93,963.8133662482887,967,963.6348556790891,961.7193987441167,-3.75,0.8075,0,0.08000244148075808
13.96,963.7890939478724,952,963.6593848292454,961.6491503402661,0.0,0.80875,0,0.08000244148075808
14.0,963.8331436782576,957,963.640634798236,961.6524893868843,-1.25,0.80625,0,0.08000244148075808
14.03,963.8416197196728,965,963.6591279795056,961.7211966922957,0.0,0.805,0,0.08000244148075808
14.06,963.9010804344495,950,963.6925184456868,961.6366931278833,0.0,0.8075,0,0.08000244148075808
14.09,963.773939813221,952,963.613922425291,961.4404599266336,0.0,0.80625,0,0.08000244148075808
14.13,963.8086145281014,960,963.6510372127001,961.6187136460934,1.25,0.8075,0,0.08000244148075808
14.16,963.9618253979252,956,963.6614396271642,961.5119925791834,1.25,0.8075,0,0.08000244148075808
14.19,963.8563885797146,955,963.6467991919925,961.5792872110255,1.25,0.80625,0,0.08000244148075808
14.23,963.8735975122848,954,963.640377948496,961.6636623505681,0.0,0.80875,0,0.08000244148075808
14.26,963.8042480825239,962,963.6848129534911,961.5550149106092,-1.25,0.8075,0,0.08000244148075808
14.29,963.8426471186323,954,963.7197445181115,961.7201692933363,0.0,0.8075,0,0.08000244148075808
14.33,963.8453440409008,954,963.6518077619196,961.6775322365203,-1.25,0.80625,0,0.08000244148075808
14.36,963.8709005900164,960,963.6211142180069,961.5168727242406,1.25,0.80625,0,0.08000244148075808
14.39,963.8823304034399,964,963.6660629224816,961.6414448480705,-1.25,0.8075,0,0.08000244148075808
14.43,963.9235547866867,952,963.6862256270603,961.7069415317337,-1.25,0.80875,0,0.08000244148075808
14.47,963.8381522481849,968,963.5656346741981,961.5005627657598,-1.25,0.8075,0,0.08000244148075808
14.51,963.8436745175917,954,963.6136655755511,961.4990216673207,0.0,0.805,0,0.08000244148075808
14.54,963.7360544765922,951,963.6704293680592,961.5141758019722,0.0,0.8075,0,0.08000244148075808
14.57,963.754419232992,964,963.6170046221692,961.3802286626375,0.0,0.8075,0,0.08000244148075808
14.61,963.7237256890792,955,963.6785201348646,961.6181999466137,1.25,0.81,0,0.08000244148075808
14.64,963.8685889423576,963,963.6858403524506,961.6111365787675,0.0,0.8075,0,0.08000244148075808
14.67,963.8594707765928,958,963.5822014824188,961.578388236936,0.0,0.8075,0,0.08000244148075808
14.71,963.8624245486011,963,963.6550183836679,961.5524464132106,1.25,0.8075,0,0.08000244148075808
14.74,963.7899929219618,966,963.5891364253948,961.4895182269461,0.0,0.80875,0,0.08000244148075808
14.77,963.7463284661865,961,963.7124243005255,961.57132486909,0.0,0.80875,0,0.08000244148075808
14.81,963.8648646211298,964,963.6037768605667,961.6189704958332,0.0,0.80625,0,0.08000244148075808
14.84,963.8470135642098,953,963.6230405910558,961.5994499156042,0.0,0.80875,0,0.08000244148075808
14.87,963.761354175968,964,963.5947871196717,961.438148278975,0.0,0.80625,0,0.08000244148075808
14.91,963.7679038443343,959,963.7111400518262,961.7324980808494,0.0,0.805,0,0.08000244148075808
14.94,963.9145650457917,961,963.6283060107229,961.5842957809527,1.25,0.80875,0,0.08000244148075808
14.97,963.8473988388197,953,963.6597701038551,961.7164449721083,0.0,0.805,0,0.08000244148075808
15.01,963.7840853779452,955,963.6826297307023,961.6065132834501,-1.25,0.80875,0,0.08000244148075808
15.04,963.7910203209212,961,963.6022357621275,961.6044584855313,0.0,0.80625,0,0.08000244148075808
15.07,963.8985119370509,963,963.7232119895995,961.7597241532741,0.0,0.805,0,0.08000244148075808
15.1,963.8246676368424,962,963.6963711917846,961.6202547445325,1.25,0.80875,0,0.08000244148075808
15.13,963.7941025177995,950,963.6304892335116,961.5809567343346,0.0,0.80625,0,0.08000244148075808
15.17,963.8635803724305,968,963.7422188703488,961.7441847440127,0.0,0.8075,0,0.08000244148075808
15.2,963.7984689633771,960,963.6836571296617,961.6397753247616,0.0,0.80625,0,0.08000244148075808
15.23,963.8163200202971,956,963.6858403524506,961.6535167858437,1.25,0.80625,0,0.08000244148075808
15.26,963.873340662545,961,963.6225268915761,961.6129345269466,0.0,0.8075,0,0.08000244148075808
15.3,963.9012088593194,951,963.667347171181,961.6519756874046,0.0,0.805,0,0.08000244148075808
15.33,963.7668764453749,961,963.6699156685795,961.7888765987476,0.0,0.8075,0,0.08000244148075808
15.36,963.8712858646262,966,963.7052325078096,961.6243643403702,0.0,0.8075,0,0.08000244148075808
