0.5135047435760498,X Postion,Y Postion,Radius
,"[5.2072, 6.2769, 6.7179, 9.2815, 10.7006, 13.041, 14.5985, 14.2973, 16.2711, 5.2187, 5.6204, 6.2722, 6.7523, 9.2929, 10.7121, 13.0238, 14.322, 14.6146, 16.2813, 5.2187, 5.6421, 6.2896, 6.7751, 9.2849, 10.7154, 13.0353, 14.5917, 14.3226, 16.2775]","[15.267, 12.0907, 4.0742, 12.0854, 10.6091, 9.0297, 13.5383, 9.1756, 10.4946, 15.267, 10.0025, 12.0884, 4.0514, 12.0854, 10.5976, 9.0297, 9.172, 13.5617, 10.4832, 15.2899, 9.991, 12.1004, 4.0285, 12.1041, 10.6395, 9.0297, 13.5274, 9.1954, 10.5023]",18.584598541259766
""
5.055552959442139,X Postion,Y Postion,Radius
,"[5.2072, 6.2769, 6.7179, 9.2815, 10.7006, 13.041, 14.5985, 14.2973, 16.2711, 5.2187, 5.6204, 6.2722, 6.7523, 9.2929, 10.7121, 13.0238, 14.322, 14.6146, 16.2813, 5.2187, 5.6421, 6.2896, 6.7751, 9.2849, 10.7154, 13.0353, 14.5917, 14.3226, 16.2775, 5.1958]","[15.267, 12.0907, 4.0742, 12.0854, 10.6091, 9.0297, 13.5383, 9.1756, 10.4946, 15.267, 10.0025, 12.0884, 4.0514, 12.0854, 10.5976, 9.0297, 9.172, 13.5617, 10.4832, 15.2899, 9.991, 12.1004, 4.0285, 12.1041, 10.6395, 9.0297, 13.5274, 9.1954, 10.5023, 15.2784]",7.43313455581665
,"[5.2072, 6.2769, 6.7179, 9.2815, 10.7006, 13.041, 14.5985, 14.2973, 16.2711, 5.2187, 5.6204, 6.2722, 6.7523, 9.2929, 10.7121, 13.0238, 14.322, 14.6146, 16.2813, 5.2187, 5.6421, 6.2896, 6.7751, 9.2849, 10.7154, 13.0353, 14.5917, 14.3226, 16.2775, 5.1958, 5.6192]","[15.267, 12.0907, 4.0742, 12.0854, 10.6091, 9.0297, 13.5383, 9.1756, 10.4946, 15.267, 10.0025, 12.0884, 4.0514, 12.0854, 10.5976, 9.0297, 9.172, 13.5617, 10.4832, 15.2899, 9.991, 12.1004, 4.0285, 12.1041, 10.6395, 9.0297, 13.5274, 9.1954, 10.5023, 15.2784, 10.0025]",8.90234661102295
,"[5.2072, 6.2769, 6.7179, 9.2815, 10.7006, 13.041, 14.5985, 14.2973, 16.2711, 5.2187, 5.6204, 6.2722, 6.7523, 9.2929, 10.7121, 13.0238, 14.322, 14.6146, 16.2813, 5.2187, 5.6421, 6.2896, 6.7751, 9.2849, 10.7154, 13.0353, 14.5917, 14.3226, 16.2775, 5.1958, 5.6192, 6.283]","[15.267, 12.0907, 4.0742, 12.0854, 10.6091, 9.0297, 13.5383, 9.1756, 10.4946, 15.267, 10.0025, 12.0884, 4.0514, 12.0854, 10.5976, 9.0297, 9.172, 13.5617, 10.4832, 15.2899, 9.991, 12.1004, 4.0285, 12.1041, 10.6395, 9.0297, 13.5274, 9.1954, 10.5023, 15.2784, 10.0025, 12.0968]",14.916534423828125
,"[5.2072, 6.2769, 6.7179, 9.2815, 10.7006, 13.041, 14.5985, 14.2973, 16.2711, 5.2187, 5.6204, 6.2722, 6.7523, 9.2929, 10.7121, 13.0238, 14.322, 14.6146, 16.2813, 5.2187, 5.6421, 6.2896, 6.7751, 9.2849, 10.7154, 13.0353, 14.5917, 14.3226, 16.2775, 5.1958, 5.6192, 6.283, 6.8438]","[15.267, 12.0907, 4.0742, 12.0854, 10.6091, 9.0297, 13.5383, 9.1756, 10.4946, 15.267, 10.0025, 12.0884, 4.0514, 12.0854, 10.5976, 9.0297, 9.172, 13.5617, 10.4832, 15.2899, 9.991, 12.1004, 4.0285, 12.1041, 10.6395, 9.0297, 13.5274, 9.1954, 10.5023, 15.2784, 10.0025, 12.0968, 3.9484]",22.411033630371094
,"[5.2072, 6.2769, 6.7179, 9.2815, 10.7006, 13.041, 14.5985, 14.2973, 16.2711, 5.2187, 5.6204, 6.2722, 6.7523, 9.2929, 10.7121, 13.0238, 14.322, 14.6146, 16.2813, 5.2187, 5.6421, 6.2896, 6.7751, 9.2849, 10.7154, 13.0353, 14.5917, 14.3226, 16.2775, 5.1958, 5.6192, 6.283, 6.8438, 9.2849]","[15.267, 12.0907, 4.0742, 12.0854, 10.6091, 9.0297, 13.5383, 9.1756, 10.4946, 15.267, 10.0025, 12.0884, 4.0514, 12.0854, 10.5976, 9.0297, 9.172, 13.5617, 10.4832, 15.2899, 9.991, 12.1004, 4.0285, 12.1041, 10.6395, 9.0297, 13.5274, 9.1954, 10.5023, 15.2784, 10.0025, 12.0968, 3.9484, 12.1039]",11.007010459899902
,"[5.2072, 6.2769, 6.7179, 9.2815, 10.7006, 13.041, 14.5985, 14.2973, 16.2711, 5.2187, 5.6204, 6.2722, 6.7523, 9.2929, 10.7121, 13.0238, 14.322, 14.6146, 16.2813, 5.2187, 5.6421, 6.2896, 6.7751, 9.2849, 10.7154, 13.0353, 14.5917, 14.3226, 16.2775, 5.1958, 5.6192, 6.283, 6.8438, 9.2849, 10.7159]","[15.267, 12.0907, 4.0742, 12.0854, 10.6091, 9.0297, 13.5383, 9.1756, 10.4946, 15.267, 10.0025, 12.0884, 4.0514, 12.0854, 10.5976, 9.0297, 9.172, 13.5617, 10.4832, 15.2899, 9.991, 12.1004, 4.0285, 12.1041, 10.6395, 9.0297, 13.5274, 9.1954, 10.5023, 15.2784, 10.0025, 12.0968, 3.9484, 12.1039, 10.6018]",17.236074447631836
,"[5.2072, 6.2769, 6.7179, 9.2815, 10.7006, 13.041, 14.5985, 14.2973, 16.2711, 5.2187, 5.6204, 6.2722, 6.7523, 9.2929, 10.7121, 13.0238, 14.322, 14.6146, 16.2813, 5.2187, 5.6421, 6.2896, 6.7751, 9.2849, 10.7154, 13.0353, 14.5917, 14.3226, 16.2775, 5.1958, 5.6192, 6.283, 6.8438, 9.2849, 10.7159, 13.0293]","[15.267, 12.0907, 4.0742, 12.0854, 10.6091, 9.0297, 13.5383, 9.1756, 10.4946, 15.267, 10.0025, 12.0884, 4.0514, 12.0854, 10.5976, 9.0297, 9.172, 13.5617, 10.4832, 15.2899, 9.991, 12.1004, 4.0285, 12.1041, 10.6395, 9.0297, 13.5274, 9.1954, 10.5023, 15.2784, 10.0025, 12.0968, 3.9484, 12.1039, 10.6018, 9.0415]",11.873848915100098
,"[5.2072, 6.2769, 6.7179, 9.2815, 10.7006, 13.041, 14.5985, 14.2973, 16.2711, 5.2187, 5.6204, 6.2722, 6.7523, 9.2929, 10.7121, 13.0238, 14.322, 14.6146, 16.2813, 5.2187, 5.6421, 6.2896, 6.7751, 9.2849, 10.7154, 13.0353, 14.5917, 14.3226, 16.2775, 5.1958, 5.6192, 6.283, 6.8438, 9.2849, 10.7159, 13.0293, 14.3285]","[15.267, 12.0907, 4.0742, 12.0854, 10.6091, 9.0297, 13.5383, 9.1756, 10.4946, 15.267, 10.0025, 12.0884, 4.0514, 12.0854, 10.5976, 9.0297, 9.172, 13.5617, 10.4832, 15.2899, 9.991, 12.1004, 4.0285, 12.1041, 10.6395, 9.0297, 13.5274, 9.1954, 10.5023, 15.2784, 10.0025, 12.0968, 3.9484, 12.1039, 10.6018, 9.0415, 9.1785]",8.485381126403809
,"[5.2072, 6.2769, 6.7179, 9.2815, 10.7006, 13.041, 14.5985, 14.2973, 16.2711, 5.2187, 5.6204, 6.2722, 6.7523, 9.2929, 10.7121, 13.0238, 14.322, 14.6146, 16.2813, 5.2187, 5.6421, 6.2896, 6.7751, 9.2849, 10.7154, 13.0353, 14.5917, 14.3226, 16.2775, 5.1958, 5.6192, 6.283, 6.8438, 9.2849, 10.7159, 13.0293, 14.3285, 14.6064]","[15.267, 12.0907, 4.0742, 12.0854, 10.6091, 9.0297, 13.5383, 9.1756, 10.4946, 15.267, 10.0025, 12.0884, 4.0514, 12.0854, 10.5976, 9.0297, 9.172, 13.5617, 10.4832, 15.2899, 9.991, 12.1004, 4.0285, 12.1041, 10.6395, 9.0297, 13.5274, 9.1954, 10.5023, 15.2784, 10.0025, 12.0968, 3.9484, 12.1039, 10.6018, 9.0415, 9.1785, 13.5617]",18.688819885253906
,"[5.2072, 6.2769, 6.7179, 9.2815, 10.7006, 13.041, 14.5985, 14.2973, 16.2711, 5.2187, 5.6204, 6.2722, 6.7523, 9.2929, 10.7121, 13.0238, 14.322, 14.6146, 16.2813, 5.2187, 5.6421, 6.2896, 6.7751, 9.2849, 10.7154, 13.0353, 14.5917, 14.3226, 16.2775, 5.1958, 5.6192, 6.283, 6.8438, 9.2849, 10.7159, 13.0293, 14.3285, 14.6064, 16.2756]","[15.267, 12.0907, 4.0742, 12.0854, 10.6091, 9.0297, 13.5383, 9.1756, 10.4946, 15.267, 10.0025, 12.0884, 4.0514, 12.0854, 10.5976, 9.0297, 9.172, 13.5617, 10.4832, 15.2899, 9.991, 12.1004, 4.0285, 12.1041, 10.6395, 9.0297, 13.5274, 9.1954, 10.5023, 15.2784, 10.0025, 12.0968, 3.9484, 12.1039, 10.6018, 9.0415, 9.1785, 13.5617, 10.485]",18.884004592895508
""
6.445439100265503,X Postion,Y Postion,Radius
,"[5.2072, 6.2769, 6.7179, 9.2815, 10.7006, 13.041, 14.5985, 14.2973, 16.2711, 5.2187, 5.6204, 6.2722, 6.7523, 9.2929, 10.7121, 13.0238, 14.322, 14.6146, 16.2813, 5.2187, 5.6421, 6.2896, 6.7751, 9.2849, 10.7154, 13.0353, 14.5917, 14.3226, 16.2775, 5.1958, 5.6192, 6.283, 6.8438, 9.2849, 10.7159, 13.0293, 14.3285, 14.6064, 16.2756, 5.2072]","[15.267, 12.0907, 4.0742, 12.0854, 10.6091, 9.0297, 13.5383, 9.1756, 10.4946, 15.267, 10.0025, 12.0884, 4.0514, 12.0854, 10.5976, 9.0297, 9.172, 13.5617, 10.4832, 15.2899, 9.991, 12.1004, 4.0285, 12.1041, 10.6395, 9.0297, 13.5274, 9.1954, 10.5023, 15.2784, 10.0025, 12.0968, 3.9484, 12.1039, 10.6018, 9.0415, 9.1785, 13.5617, 10.485, 15.3013]",7.106435298919678
,"[5.2072, 6.2769, 6.7179, 9.2815, 10.7006, 13.041, 14.5985, 14.2973, 16.2711, 5.2187, 5.6204, 6.2722, 6.7523, 9.2929, 10.7121, 13.0238, 14.322, 14.6146, 16.2813, 5.2187, 5.6421, 6.2896, 6.7751, 9.2849, 10.7154, 13.0353, 14.5917, 14.3226, 16.2775, 5.1958, 5.6192, 6.283, 6.8438, 9.2849, 10.7159, 13.0293, 14.3285, 14.6064, 16.2756, 5.2072, 5.5964]","[15.267, 12.0907, 4.0742, 12.0854, 10.6091, 9.0297, 13.5383, 9.1756, 10.4946, 15.267, 10.0025, 12.0884, 4.0514, 12.0854, 10.5976, 9.0297, 9.172, 13.5617, 10.4832, 15.2899, 9.991, 12.1004, 4.0285, 12.1041, 10.6395, 9.0297, 13.5274, 9.1954, 10.5023, 15.2784, 10.0025, 12.0968, 3.9484, 12.1039, 10.6018, 9.0415, 9.1785, 13.5617, 10.485, 15.3013, 10.0483]",6.726912021636963
,"[5.2072, 6.2769, 6.7179, 9.2815, 10.7006, 13.041, 14.5985, 14.2973, 16.2711, 5.2187, 5.6204, 6.2722, 6.7523, 9.2929, 10.7121, 13.0238, 14.322, 14.6146, 16.2813, 5.2187, 5.6421, 6.2896, 6.7751, 9.2849, 10.7154, 13.0353, 14.5917, 14.3226, 16.2775, 5.1958, 5.6192, 6.283, 6.8438, 9.2849, 10.7159, 13.0293, 14.3285, 14.6064, 16.2756, 5.2072, 5.5964, 6.2716]","[15.267, 12.0907, 4.0742, 12.0854, 10.6091, 9.0297, 13.5383, 9.1756, 10.4946, 15.267, 10.0025, 12.0884, 4.0514, 12.0854, 10.5976, 9.0297, 9.172, 13.5617, 10.4832, 15.2899, 9.991, 12.1004, 4.0285, 12.1041, 10.6395, 9.0297, 13.5274, 9.1954, 10.5023, 15.2784, 10.0025, 12.0968, 3.9484, 12.1039, 10.6018, 9.0415, 9.1785, 13.5617, 10.485, 15.3013, 10.0483, 12.1083]",14.866168975830078
,"[5.2072, 6.2769, 6.7179, 9.2815, 10.7006, 13.041, 14.5985, 14.2973, 16.2711, 5.2187, 5.6204, 6.2722, 6.7523, 9.2929, 10.7121, 13.0238, 14.322, 14.6146, 16.2813, 5.2187, 5.6421, 6.2896, 6.7751, 9.2849, 10.7154, 13.0353, 14.5917, 14.3226, 16.2775, 5.1958, 5.6192, 6.283, 6.8438, 9.2849, 10.7159, 13.0293, 14.3285, 14.6064, 16.2756, 5.2072, 5.5964, 6.2716, 6.7294]","[15.267, 12.0907, 4.0742, 12.0854, 10.6091, 9.0297, 13.5383, 9.1756, 10.4946, 15.267, 10.0025, 12.0884, 4.0514, 12.0854, 10.5976, 9.0297, 9.172, 13.5617, 10.4832, 15.2899, 9.991, 12.1004, 4.0285, 12.1041, 10.6395, 9.0297, 13.5274, 9.1954, 10.5023, 15.2784, 10.0025, 12.0968, 3.9484, 12.1039, 10.6018, 9.0415, 9.1785, 13.5617, 10.485, 15.3013, 10.0483, 12.1083, 4.0971]",21.260391235351562
,"[5.2072, 6.2769, 6.7179, 9.2815, 10.7006, 13.041, 14.5985, 14.2973, 16.2711, 5.2187, 5.6204, 6.2722, 6.7523, 9.2929, 10.7121, 13.0238, 14.322, 14.6146, 16.2813, 5.2187, 5.6421, 6.2896, 6.7751, 9.2849, 10.7154, 13.0353, 14.5917, 14.3226, 16.2775, 5.1958, 5.6192, 6.283, 6.8438, 9.2849, 10.7159, 13.0293, 14.3285, 14.6064, 16.2756, 5.2072, 5.5964, 6.2716, 6.7294, 9.2929]","[15.267, 12.0907, 4.0742, 12.0854, 10.6091, 9.0297, 13.5383, 9.1756, 10.4946, 15.267, 10.0025, 12.0884, 4.0514, 12.0854, 10.5976, 9.0297, 9.172, 13.5617, 10.4832, 15.2899, 9.991, 12.1004, 4.0285, 12.1041, 10.6395, 9.0297, 13.5274, 9.1954, 10.5023, 15.2784, 10.0025, 12.0968, 3.9484, 12.1039, 10.6018, 9.0415, 9.1785, 13.5617, 10.485, 15.3013, 10.0483, 12.1083, 4.0971, 12.105]",10.738154411315918
,"[5.2072, 6.2769, 6.7179, 9.2815, 10.7006, 13.041, 14.5985, 14.2973, 16.2711, 5.2187, 5.6204, 6.2722, 6.7523, 9.2929, 10.7121, 13.0238, 14.322, 14.6146, 16.2813, 5.2187, 5.6421, 6.2896, 6.7751, 9.2849, 10.7154, 13.0353, 14.5917, 14.3226, 16.2775, 5.1958, 5.6192, 6.283, 6.8438, 9.2849, 10.7159, 13.0293, 14.3285, 14.6064, 16.2756, 5.2072, 5.5964, 6.2716, 6.7294, 9.2929, 10.7268]","[15.267, 12.0907, 4.0742, 12.0854, 10.6091, 9.0297, 13.5383, 9.1756, 10.4946, 15.267, 10.0025, 12.0884, 4.0514, 12.0854, 10.5976, 9.0297, 9.172, 13.5617, 10.4832, 15.2899, 9.991, 12.1004, 4.0285, 12.1041, 10.6395, 9.0297, 13.5274, 9.1954, 10.5023, 15.2784, 10.0025, 12.0968, 3.9484, 12.1039, 10.6018, 9.0415, 9.1785, 13.5617, 10.485, 15.3013, 10.0483, 12.1083, 4.0971, 12.105, 10.6061]",17.295690536499023
,"[5.2072, 6.2769, 6.7179, 9.2815, 10.7006, 13.041, 14.5985, 14.2973, 16.2711, 5.2187, 5.6204, 6.2722, 6.7523, 9.2929, 10.7121, 13.0238, 14.322, 14.6146, 16.2813, 5.2187, 5.6421, 6.2896, 6.7751, 9.2849, 10.7154, 13.0353, 14.5917, 14.3226, 16.2775, 5.1958, 5.6192, 6.283, 6.8438, 9.2849, 10.7159, 13.0293, 14.3285, 14.6064, 16.2756, 5.2072, 5.5964, 6.2716, 6.7294, 9.2929, 10.7268, 13.0408]","[15.267, 12.0907, 4.0742, 12.0854, 10.6091, 9.0297, 13.5383, 9.1756, 10.4946, 15.267, 10.0025, 12.0884, 4.0514, 12.0854, 10.5976, 9.0297, 9.172, 13.5617, 10.4832, 15.2899, 9.991, 12.1004, 4.0285, 12.1041, 10.6395, 9.0297, 13.5274, 9.1954, 10.5023, 15.2784, 10.0025, 12.0968, 3.9484, 12.1039, 10.6018, 9.0415, 9.1785, 13.5617, 10.485, 15.3013, 10.0483, 12.1083, 4.0971, 12.105, 10.6061, 9.051]",11.672821998596191
,"[5.2072, 6.2769, 6.7179, 9.2815, 10.7006, 13.041, 14.5985, 14.2973, 16.2711, 5.2187, 5.6204, 6.2722, 6.7523, 9.2929, 10.7121, 13.0238, 14.322, 14.6146, 16.2813, 5.2187, 5.6421, 6.2896, 6.7751, 9.2849, 10.7154, 13.0353, 14.5917, 14.3226, 16.2775, 5.1958, 5.6192, 6.283, 6.8438, 9.2849, 10.7159, 13.0293, 14.3285, 14.6064, 16.2756, 5.2072, 5.5964, 6.2716, 6.7294, 9.2929, 10.7268, 13.0408, 14.3171]","[15.267, 12.0907, 4.0742, 12.0854, 10.6091, 9.0297, 13.5383, 9.1756, 10.4946, 15.267, 10.0025, 12.0884, 4.0514, 12.0854, 10.5976, 9.0297, 9.172, 13.5617, 10.4832, 15.2899, 9.991, 12.1004, 4.0285, 12.1041, 10.6395, 9.0297, 13.5274, 9.1954, 10.5023, 15.2784, 10.0025, 12.0968, 3.9484, 12.1039, 10.6018, 9.0415, 9.1785, 13.5617, 10.485, 15.3013, 10.0483, 12.1083, 4.0971, 12.105, 10.6061, 9.051, 9.1899]",8.514793395996094
