Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
16.37,1041.2783488146217,964,962.7298456207083,960.7445255564951,-1.25,0.8075,0,0.08000244148075808
16.43,1041.4200014461521,969,962.8164039830397,960.6645168625301,0.0,0.8075,0,0.08000244148075808
16.51,1041.4738114666518,967,962.7701710298657,960.8009040743934,0.0,0.8075,0,0.08000244148075808
16.63,1042.1033501790378,955,962.7618234133203,960.876289473041,1.25,0.8075,0,0.08000244148075808
16.71,1042.038752469464,965,962.742944957441,960.6935408831338,-1.25,0.8075,0,0.08000244148075808
16.81,1042.261184344179,954,962.8472259518222,960.822864727151,-1.25,0.8075,0,0.08000244148075808
16.9,1042.5591300424114,963,962.8142207602508,960.9250909236135,0.0,0.8075,0,0.08000244148075808
16.94,1042.671758653338,952,962.8440153300741,960.8802706440088,0.0,0.80875,0,0.08000244148075808
16.98,1042.6991131506327,969,962.879589019044,960.8110496391176,0.0,0.8075,0,0.08000244148075808
17.01,1043.0974870971486,970,962.8360529881385,960.8970943019692,0.0,0.8075,0,0.08000244148075808
17.05,1043.156819387055,960,962.9498374228945,960.8467517529575,0.0,0.8075,0,0.08000244148075808
17.08,1043.3657666504275,955,962.9967125004182,960.9625909856323,1.25,0.8075,0,0.08000244148075808
17.11,1043.3325046091163,950,963.0277913189407,960.9434556800132,0.0,0.8075,0,0.08000244148075808
17.15,1043.4186776968377,955,962.9637073088467,960.9163580324584,0.0,0.80875,0,0.08000244148075808
17.18,1043.3056638113014,959,963.0297176919895,960.9985499492121,-1.25,0.80875,0,0.08000244148075808
17.21,1043.505492908909,955,962.9833563139457,960.9831389648208,1.25,0.80625,0,0.08000244148075808
17.24,1043.4692770955894,965,963.0179026039561,960.989945482927,1.25,0.8075,0,0.08000244148075808
17.28,1043.662042825351,970,962.9405908322597,960.9808273171622,1.25,0.80625,0,0.08000244148075808
17.31,1043.6441917684308,963,962.9615240860579,960.9223940013451,0.0,0.80875,0,0.08000244148075808
17.34,1043.7710755399196,957,963.0412759302831,960.989945482927,0.0,0.8075,0,0.08000244148075808
17.37,1043.9027110315956,952,963.0465413499502,960.9259898977031,0.0,0.8075,0,0.08000244148075808
17.41,1044.0053225026677,953,963.1247520957361,960.8625480119588,0.0,0.80625,0,0.08000244148075808
17.44,1044.1164100151552,956,963.085839360148,961.0595517624279,0.0,0.8075,0,0.08000244148075808
17.47,1043.9809217773816,970,963.1152486553615,961.0639182080055,-1.25,0.8075,0,0.08000244148075808
17.51,1044.0751856319084,961,963.0330567386077,960.9101936387019,0.0,0.80625,0,0.08000244148075808
17.55,1043.8000995605232,962,963.1478685723231,960.8715377528537,-1.25,0.80875,0,0.08000244148075808
17.59,1044.0592609480375,962,963.1315586138423,961.0366921355808,0.0,0.80625,0,0.08000244148075808
17.63,1044.51683875959,953,963.0021063449551,961.0759901457786,1.25,0.8075,0,0.08000244148075808
17.67,1044.4942359824827,968,963.0119950599395,960.929457369191,0.0,0.8075,0,0.08000244148075808
17.71,1044.5295528217127,952,963.0809592150907,960.7948681055068,1.25,0.80625,0,0.08000244148075808
17.75,1044.4286108739495,958,963.0446149769011,961.0036869440092,-1.25,0.8075,0,0.08000244148075808
17.79,1043.8155105449146,965,963.077106468993,960.9936698041549,1.25,0.80625,0,0.08000244148075808
17.84,1044.4133283144283,959,962.9051455681596,961.0718805499409,1.25,0.80625,0,0.08000244148075808
17.87,1045.0071649129743,953,963.1938446757572,961.0622486846963,-1.25,0.80625,0,0.08000244148075808
17.91,1045.315256175931,966,963.139135681168,960.9777451202839,-1.25,0.80875,0,0.08000244148075808
17.94,1045.201343316305,955,963.1038188419379,961.0947401767882,-1.25,0.8075,0,0.08000244148075808
17.97,1044.9749302706223,969,963.0880225829368,960.8981217009286,0.0,0.80875,0,0.08000244148075808
18.0,1045.0899989540776,952,962.9879796092631,960.9696543534785,1.25,0.80875,0,0.08000244148075808
18.04,1044.9870022083956,953,963.0685020027078,961.114517606757,0.0,0.80375,0,0.08000244148075808
18.07,1045.28135201027,963,963.0783907176923,960.9764608715845,-1.25,0.80625,0,0.08000244148075808
