0.53,X Postion,Y Postion,Radius
,6.701807,16.91709879650879,9.907348331970214
,14.335987016357421,4.229531,10.745204391540527
,4.72641,9.598248,0.7058236172904968
,13.300827364257811,19.517424635742188,0.6946542342147827
,14.217101874999999,17.243822124999998,0.5998049276847839
,20.72951695385742,12.830405419433593,4.015479828216552
""
5.41,X Postion,Y Postion,Radius
,6.701807,16.91709879650879,9.907348331970214
,14.188832591430664,4.253769,10.89007836743164
,15.294177999999999,20.275087,1.1062885994796752
,16.68210825024414,9.870881858581543,0.5830360362548828
,16.906005,15.742581,1.4499332407531738
,20.881037,13.173352999999999,4.66243242022705
""
12.51,X Postion,Y Postion,Radius
,6.701807,16.91709879650879,9.907348331970214
,5.121330071838378,15.830539909057617,1.486421534851074
,15.377649979492187,7.307757,11.46648312713623
,5.551434373016357,19.974908009521485,2.4082786336517334
,9.959890380737304,17.7673578951416,1.5134215188598632
,10.228436,14.276182,1.7023661154632568
""
19.71,X Postion,Y Postion,Radius
,6.701807,16.91709879650879,9.907348331970214
,4.48403,19.002592,0.7607050125160217
,15.39559473901367,7.307757,11.452660632446289
,6.326118,19.475233,2.065394296157837
,9.549771999999999,11.81648212536621,0.6826748497695923
""
26.79,X Postion,Y Postion,Radius
,6.701807,16.91709879650879,9.907348331970214
,15.507430681762695,7.307757,11.36677506060791
,15.257821,20.614418999999998,0.7900645456314087
""
33.88,X Postion,Y Postion,Radius
,6.701807,16.91709879650879,9.907348331970214
,4.416606597381592,19.109263461669922,0.752132293838501
,14.256244528930663,4.290126,10.842388652648925
,6.647006692749023,20.56307154260254,0.7713093224372863
,9.489177,16.942362,2.8756804443817137
,8.301515,18.796568999999998,1.35700577469635
,21.971747,13.658113,3.605563011657715
""
41.09,X Postion,Y Postion,Radius
,6.701807,16.91709879650879,9.907348331970214
,15.4239409498291,7.307757,11.430849539123535
,9.87330284777832,19.38711727770996,3.064956050048828
,9.319511,10.046650999999999,0.222807540391922
,11.488812,16.590911,0.4549090386238098
,12.605218658935547,16.63118685144043,0.6329386575813293
""
48.22,X Postion,Y Postion,Radius
,6.701807,16.91709879650879,9.907348331970214
,15.395072521362303,7.307757,11.453063021118163
,5.829238999999999,20.96587,1.740123709121704
,8.689323,18.566308,1.3008064456176758
,11.046539509765624,13.862424368774414,1.1809290167541504
,10.894981,17.378646,0.8134211184234619
""
55.31,X Postion,Y Postion,Radius
,6.701807,16.91709879650879,9.907348331970214
,15.381385389038085,7.307757,11.463605012573241
,6.071619,18.469355999999998,0.7514781348648071
,8.471181,17.766454,0.6691863228836059
