Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
39.85,1025.1827314417062,961.9865224735664,963.649239264521,961.7167018218481,0.0,0.8075,0,0.08000244148075808
39.89,1025.1501115247445,961.7367361015569,963.6098128294533,961.7479090652407,-1.25,0.8075,0,0.08000244148075808
39.94,1025.1061902192291,961.9369504737743,963.7051040829397,961.6203831694023,0.0,0.80625,0,0.08000244148075808
39.98,1025.1436902812482,961.9989796859494,963.5484257416279,961.6612222780394,1.25,0.8075,0,0.08000244148075808
40.02,1025.088981286659,961.9494076861573,963.5947871196717,961.7168302467181,0.0,0.8075,0,0.08000244148075808
40.06,1025.2138102602287,962.0542023800183,963.5273640629597,961.4821980093601,-1.25,0.8075,0,0.08000244148075808
40.1,1025.303707669178,962.0836116752319,963.5598555550513,961.7009055628471,0.0,0.8275,0,0.08000244148075808
40.14,1025.2730141252655,962.0931151156065,963.5892648502648,961.6704688686742,0.0,1.035,0,0.08000244148075808
40.18,1025.245145928491,961.841659220288,963.6301039589018,961.5926433974979,-1.25,1.38625,0,0.08000244148075808
40.23,1025.2483565502394,961.9242364116515,963.594401845062,961.6908884229928,0.0,1.93,0,0.08000244148075808
40.28,1025.1844009650154,962.0119505978122,963.7128095751353,961.6327119569154,0.0,2.39625,0,0.08000244148075808
40.32,1025.0893665612687,961.8479520389143,963.6021073372576,961.6595527547304,0.0,2.6225,0,0.08000244148075808
40.36,1025.4174921039341,961.964176546199,963.6899499482882,961.6297581849071,0.0,2.75625,0,0.08000244148075808
40.41,1025.1347005403532,961.9315566292373,963.6268933371537,961.6004773145636,0.0,2.85625,0,0.08000244148075808
40.46,1025.2315328922787,961.9631491472396,963.6572016064565,961.4973521440115,0.0,2.915,0,0.08000244148075808
40.5,1025.3349149125706,961.8396044223691,963.624453264625,961.628088661598,0.0,2.94625,0,0.08000244148075808
40.54,1025.2414216072632,961.985366649737,963.690206798028,961.6420869724202,0.0,2.965,0,0.08000244148075808
40.58,1025.344932052425,961.9220531888627,963.5721843425644,961.5934139467175,1.25,2.9775,0,0.08000244148075808
40.62,1025.2733993998752,962.1015911570217,963.6800612333037,961.6807428582684,0.0,2.98375,0,0.08000244148075808
40.66,1025.2642812341103,961.9726525876142,963.5576723322627,961.7331402051989,0.0,2.98625,0,0.08000244148075808
40.71,1025.236284612466,961.9229521629521,963.6446159692036,961.6607085785597,1.25,2.99,0,0.08000244148075808
40.76,1025.3726718243295,961.9293734064486,963.6143076999007,961.5850663301723,0.0,2.99375,0,0.08000244148075808
40.8,1025.2403942083038,961.9185857173746,963.5691021456861,961.7836111790806,0.0,2.995,0,0.08000244148075808
40.84,1025.2391099596045,961.9830550020783,963.5544617105144,961.6432427962495,-1.25,2.995,0,0.08000244148075808
40.88,1025.2983138246411,961.9124213236181,963.5742391404832,961.6181999466137,-1.25,2.99625,10,0.08000244148075808
40.93,1025.2785363946723,962.024407810195,963.6516793370497,961.533824807071,1.25,2.99625,0,0.08000244148075808
40.98,1025.313082684683,962.0825842762724,963.6063453579652,961.558867656707,0.0,2.99625,0,0.08000244148075808
41.02,1025.3617557103855,961.8523184844919,963.5682031715967,961.6757342883412,1.25,2.9975,0,0.08000244148075808
41.06,1025.3460878762544,962.0729524110278,963.5204291199835,961.5564275841783,0.0,2.9975,0,0.08000244148075808
41.11,1025.298699099251,962.0201697894876,963.5716706430846,961.7690991687787,0.0,2.99625,0,0.08000244148075808
41.15,1025.3435193788557,961.9884488466153,963.5177321977151,961.6628918013485,0.0,2.99625,0,0.08000244148075808
41.19,1025.309358363455,962.0909318928177,963.6315166324711,961.7422583709639,0.0,3.0,0,0.08000244148075808
41.23,1025.3358138866602,962.1311288771051,963.697270165874,961.7287737596214,-1.25,2.99625,0,0.08000244148075808
41.27,1025.2956169023728,961.9631491472396,963.617389896779,961.701033987717,0.0,2.9987500000000002,0,0.08000244148075808
41.31,1025.3885965082004,962.1587402241395,963.6768506115556,961.7285169098815,0.0,2.9975,0,0.08000244148075808
41.36,1025.332217990302,961.9302723805381,963.5586997312221,961.608568081369,0.0,2.9975,0,0.08000244148075808
41.4,1025.4407370053912,962.0276184319433,963.629847109162,961.6663592728365,-1.25,2.9987500000000002,0,0.08000244148075808
41.44,1025.463981906848,962.0646047944825,963.5684600213366,961.7693560185186,0.0,2.99625,0,0.08000244148075808
41.49,1025.3975862490954,961.8732517382902,963.6539909847085,961.6572411070717,0.0,2.99625,0,0.08000244148075808
41.53,1025.3634252336947,962.1786460789783,963.6276638863732,961.6350236045741,0.0,2.99625,0,0.08000244148075808
41.58,1025.323613524017,961.9577553027026,963.6539909847085,961.5275319884447,0.0,2.9975,0,0.08000244148075808
41.63,1025.38923863255,961.9408032198721,963.5486825913677,961.670725718414,0.0,2.9975,0,0.08000244148075808
41.67,1025.4575606633516,961.9432432924008,963.7242393885589,961.7204261430761,1.25,2.9975,0,0.08000244148075808
41.71,1025.364452632654,962.0328838516103,963.7242393885589,961.5396039262179,0.0,2.9975,0,0.08000244148075808
41.76,1025.4217301246417,962.0486801106115,963.667347171181,961.6004773145636,0.0,2.9975,0,0.08000244148075808
41.8,1025.254135669386,962.0464968878226,963.6890509741986,961.6928147960416,1.25,2.9987500000000002,0,0.08000244148075808
41.84,1025.2667213066388,962.0845106493213,963.6343419796094,961.7036024851155,-1.25,2.9975,0,0.08000244148075808
41.88,1025.3441615032054,962.1469251361061,963.7255236372581,961.580057760245,1.25,2.9987500000000002,0,0.08000244148075808
41.92,1025.3508395964416,962.0339112505698,963.7255236372581,961.681384982618,1.25,2.9975,0,0.08000244148075808
41.96,1025.480035015589,962.3669169382924,963.6221416169664,961.6328403817854,0.0,2.9975,0,0.08000244148075808
42.0,1025.4435623525294,961.9420874685715,963.7115253264361,961.7395614486953,0.0,2.9975,0,0.08000244148075808
42.06,1025.344932052425,962.115204193234,963.590677523834,961.6112650036375,0.0,2.9975,0,0.08000244148075808
42.1,1025.3222008504476,962.1555296023914,963.699196538923,961.7583114797047,0.0,2.9975,0,0.08000244148075808
42.15,1025.296901151072,962.1786460789783,963.6921331710769,961.6185852212234,0.0,2.99625,0,0.08000244148075808
42.19,1025.4612849845796,962.1736375090511,963.7373387252915,961.5934139467175,0.0,2.9987500000000002,0,0.08000244148075808
42.23,1025.3559765912387,962.2799733013513,963.4280916385054,961.5853231799122,0.0,2.99625,0,0.08000244148075808
42.27,1025.4434339276595,962.047524286782,963.6307460832514,961.6025321124824,0.0,2.9975,0,0.08000244148075808
42.31,1025.3828173890536,962.310795270134,963.5875953269557,961.6844671794963,0.0,2.9987500000000002,0,0.08000244148075808
42.35,1025.2515671719875,962.0646047944825,963.6595132541153,961.7482943398504,1.25,2.9975,0,0.08000244148075808
42.39,1025.2834165397296,962.1884063690928,963.6593848292454,961.5333111075913,1.25,2.9987500000000002,0,0.08000244148075808
42.44,1025.4076033889498,962.1470535609761,963.6114823527623,961.5869927032212,0.0,2.9987500000000002,0,0.08000244148075808
42.48,1025.3677916792722,962.5686724089489,963.6877667254994,961.7485511895902,0.0,2.9987500000000002,0,0.08000244148075808
42.52,1025.3207881768785,962.5707272068678,963.6810886322631,961.7062994073841,1.25,2.9975,0,0.08000244148075808
42.57,1025.0663785095517,963.142731577526,963.6146929745105,961.5740217913585,1.25,2.9975,0,0.08000244148075808
42.62,1025.1832451411858,963.0518067696171,963.5900353994845,961.42903011321,0.0,2.9975,0,0.08000244148075808
42.66,1025.474769595922,962.2569852496343,963.7328438548441,961.6559568583724,-1.25,2.9975,0,0.08000244148075808
42.7,1025.2406510580436,962.4442287099889,963.7128095751353,961.6497924646159,0.0,2.99625,0,0.08000244148075808
42.74,1025.4050348915512,962.6003933518211,963.6091707051036,961.6794586095691,0.0,2.9975,0,0.08000244148075808
42.79,1025.2952316277629,962.49572708283,963.6250953889746,961.5953403197665,-1.25,2.9975,0,0.08000244148075808
42.83,1025.5097011605421,962.5707272068678,963.5176037728452,961.7491933139399,-1.25,2.99625,0,0.08000244148075808
42.88,1025.414281482186,962.47774760104,963.5396928504728,961.706427832254,1.25,2.9975,0,0.08000244148075808
42.92,1025.2515671719875,962.660881465557,963.6253522387145,961.6609654282995,0.0,2.9975,0,0.08000244148075808
42.97,1025.3724149745894,962.6132358388139,963.7350270776328,961.7181144954175,0.0,2.9987500000000002,0,0.08000244148075808
