0.5607814788818359,X Postion,Y Postion,Radius
,[5.1958],[15.2899],7.810349941253662
,"[5.1958, 5.6192]","[15.2899, 10.0139]",7.106435298919678
,"[5.1958, 5.6192, 6.2769]","[15.2899, 10.0139, 12.0907]",14.53886890411377
,"[5.1958, 5.6192, 6.2769, 6.6836]","[15.2899, 10.0139, 12.0907, 4.1429]",22.671667098999023
,"[5.1958, 5.6192, 6.2769, 6.6836, 9.2929]","[15.2899, 10.0139, 12.0907, 4.1429, 12.0921]",10.440500259399414
,"[5.1958, 5.6192, 6.2769, 6.6836, 9.2929, 10.7121]","[15.2899, 10.0139, 12.0907, 4.1429, 12.0921, 10.6091]",16.919023513793945
,"[5.1958, 5.6192, 6.2769, 6.6836, 9.2929, 10.7121, 13.0582]","[15.2899, 10.0139, 12.0907, 4.1429, 12.0921, 10.6091, 9.045]",11.702422142028809
,"[5.1958, 5.6192, 6.2769, 6.6836, 9.2929, 10.7121, 13.0582, 14.3171]","[15.2899, 10.0139, 12.0907, 4.1429, 12.0921, 10.6091, 9.045, 9.1899]",8.514793395996094
,"[5.1958, 5.6192, 6.2769, 6.6836, 9.2929, 10.7121, 13.0582, 14.3171, 14.6032]","[15.2899, 10.0139, 12.0907, 4.1429, 12.0921, 10.6091, 9.045, 9.1899, 13.5388]",19.137758255004883
,"[5.1958, 5.6192, 6.2769, 6.6836, 9.2929, 10.7121, 13.0582, 14.3171, 14.6032, 16.2671]","[15.2899, 10.0139, 12.0907, 4.1429, 12.0921, 10.6091, 9.045, 9.1899, 13.5388, 10.495]",18.855388641357422
""
8.489613771438599,X Postion,Y Postion,Radius
,"[5.1958, 5.6192, 6.2769, 6.6836, 9.2929, 10.7121, 13.0582, 14.3171, 14.6032, 16.2671, 5.1958]","[15.2899, 10.0139, 12.0907, 4.1429, 12.0921, 10.6091, 9.045, 9.1899, 13.5388, 10.495, 15.3013]",7.43313455581665
,"[5.1958, 5.6192, 6.2769, 6.6836, 9.2929, 10.7121, 13.0582, 14.3171, 14.6032, 16.2671, 5.1958, 5.6192]","[15.2899, 10.0139, 12.0907, 4.1429, 12.0921, 10.6091, 9.045, 9.1899, 13.5388, 10.495, 15.3013, 10.0139]",8.514793395996094
,"[5.1958, 5.6192, 6.2769, 6.6836, 9.2929, 10.7121, 13.0582, 14.3171, 14.6032, 16.2671, 5.1958, 5.6192, 6.2671]","[15.2899, 10.0139, 12.0907, 4.1429, 12.0921, 10.6091, 9.045, 9.1899, 13.5388, 10.495, 15.3013, 10.0139, 12.1233]",14.605298042297363
,"[5.1958, 5.6192, 6.2769, 6.6836, 9.2929, 10.7121, 13.0582, 14.3171, 14.6032, 16.2671, 5.1958, 5.6192, 6.2671, 6.6493]","[15.2899, 10.0139, 12.0907, 4.1429, 12.0921, 10.6091, 9.045, 9.1899, 13.5388, 10.495, 15.3013, 10.0139, 12.1233, 4.2116]",17.356653213500977
,"[5.1958, 5.6192, 6.2769, 6.6836, 9.2929, 10.7121, 13.0582, 14.3171, 14.6032, 16.2671, 5.1958, 5.6192, 6.2671, 6.6493, 9.2929]","[15.2899, 10.0139, 12.0907, 4.1429, 12.0921, 10.6091, 9.045, 9.1899, 13.5388, 10.495, 15.3013, 10.0139, 12.1233, 4.2116, 12.1228]",10.617762565612793
,"[5.1958, 5.6192, 6.2769, 6.6836, 9.2929, 10.7121, 13.0582, 14.3171, 14.6032, 16.2671, 5.1958, 5.6192, 6.2671, 6.6493, 9.2929, 10.7102]","[15.2899, 10.0139, 12.0907, 4.1429, 12.0921, 10.6091, 9.045, 9.1899, 13.5388, 10.495, 15.3013, 10.0139, 12.1233, 4.2116, 12.1228, 10.6548]",16.698528289794922
,"[5.1958, 5.6192, 6.2769, 6.6836, 9.2929, 10.7121, 13.0582, 14.3171, 14.6032, 16.2671, 5.1958, 5.6192, 6.2671, 6.6493, 9.2929, 10.7102, 13.0467]","[15.2899, 10.0139, 12.0907, 4.1429, 12.0921, 10.6091, 9.045, 9.1899, 13.5388, 10.495, 15.3013, 10.0139, 12.1233, 4.2116, 12.1228, 10.6548, 9.0526]",12.298474311828613
,"[5.1958, 5.6192, 6.2769, 6.6836, 9.2929, 10.7121, 13.0582, 14.3171, 14.6032, 16.2671, 5.1958, 5.6192, 6.2671, 6.6493, 9.2929, 10.7102, 13.0467, 14.6146]","[15.2899, 10.0139, 12.0907, 4.1429, 12.0921, 10.6091, 9.045, 9.1899, 13.5388, 10.495, 15.3013, 10.0139, 12.1233, 4.2116, 12.1228, 10.6548, 9.0526, 13.5732]",19.163867950439453
,"[5.1958, 5.6192, 6.2769, 6.6836, 9.2929, 10.7121, 13.0582, 14.3171, 14.6032, 16.2671, 5.1958, 5.6192, 6.2671, 6.6493, 9.2929, 10.7102, 13.0467, 14.6146, 14.3171]","[15.2899, 10.0139, 12.0907, 4.1429, 12.0921, 10.6091, 9.045, 9.1899, 13.5388, 10.495, 15.3013, 10.0139, 12.1233, 4.2116, 12.1228, 10.6548, 9.0526, 13.5732, 9.2128]",8.514793395996094
,"[5.1958, 5.6192, 6.2769, 6.6836, 9.2929, 10.7121, 13.0582, 14.3171, 14.6032, 16.2671, 5.1958, 5.6192, 6.2671, 6.6493, 9.2929, 10.7102, 13.0467, 14.6146, 14.3171, 16.2827]","[15.2899, 10.0139, 12.0907, 4.1429, 12.0921, 10.6091, 9.045, 9.1899, 13.5388, 10.495, 15.3013, 10.0139, 12.1233, 4.2116, 12.1228, 10.6548, 9.0526, 13.5732, 9.2128, 10.5061]",19.046504974365234
""
18.722745656967163,X Postion,Y Postion,Radius
,"[5.1958, 5.6192, 6.2769, 6.6836, 9.2929, 10.7121, 13.0582, 14.3171, 14.6032, 16.2671, 5.1958, 5.6192, 6.2671, 6.6493, 9.2929, 10.7102, 13.0467, 14.6146, 14.3171, 16.2827, 5.1844]","[15.2899, 10.0139, 12.0907, 4.1429, 12.0921, 10.6091, 9.045, 9.1899, 13.5388, 10.495, 15.3013, 10.0139, 12.1233, 4.2116, 12.1228, 10.6548, 9.0526, 13.5732, 9.2128, 10.5061, 15.3242]",7.106435298919678
,"[5.1958, 5.6192, 6.2769, 6.6836, 9.2929, 10.7121, 13.0582, 14.3171, 14.6032, 16.2671, 5.1958, 5.6192, 6.2671, 6.6493, 9.2929, 10.7102, 13.0467, 14.6146, 14.3171, 16.2827, 5.1844, 5.5849]","[15.2899, 10.0139, 12.0907, 4.1429, 12.0921, 10.6091, 9.045, 9.1899, 13.5388, 10.495, 15.3013, 10.0139, 12.1233, 4.2116, 12.1228, 10.6548, 9.0526, 13.5732, 9.2128, 10.5061, 15.3242, 10.0815]",6.760454177856445
