0.49217867851257324,X Postion,Y Postion,Radius
,[5.2187],[15.2899],5.656954288482666
,"[5.2187, 5.5964]","[15.2899, 10.0368]",6.36406135559082
,"[5.2187, 5.5964, 6.2769]","[15.2899, 10.0368, 12.0907]",14.538866996765137
,"[5.2187, 5.5964, 6.2769, 6.6607]","[15.2899, 10.0368, 12.0907, 4.1658]",19.849533081054688
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821]",10.738154411315918
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091]",16.77060890197754
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183]",12.093486785888672
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167]",9.192488670349121
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171, 14.6071]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167, 13.5443]",19.057575225830078
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171, 14.6071, 16.2741]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167, 13.5443, 10.4832]",18.973764419555664
""
2.1061179637908936,X Postion,Y Postion,Radius
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171, 14.6071, 16.2741, 5.1958]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167, 13.5443, 10.4832, 15.2784]",6.800835609436035
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171, 14.6071, 16.2741, 5.1958, 5.6078]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167, 13.5443, 10.4832, 15.2784, 10.0025]",7.810349941253662
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171, 14.6071, 16.2741, 5.1958, 5.6078, 6.2773]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167, 13.5443, 10.4832, 15.2784, 10.0025, 12.0927]",14.608744621276855
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171, 14.6071, 16.2741, 5.1958, 5.6078, 6.2773, 6.7065]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167, 13.5443, 10.4832, 15.2784, 10.0025, 12.0927, 4.0971]",26.24890899658203
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171, 14.6071, 16.2741, 5.1958, 5.6078, 6.2773, 6.7065, 9.2842]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167, 13.5443, 10.4832, 15.2784, 10.0025, 12.0927, 4.0971, 12.0938]",11.337282180786133
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171, 14.6071, 16.2741, 5.1958, 5.6078, 6.2773, 6.7065, 9.2842, 10.718]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167, 13.5443, 10.4832, 15.2784, 10.0025, 12.0927, 4.0971, 12.0938, 10.5976]",17.228208541870117
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171, 14.6071, 16.2741, 5.1958, 5.6078, 6.2773, 6.7065, 9.2842, 10.718, 13.0467]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167, 13.5443, 10.4832, 15.2784, 10.0025, 12.0927, 4.0971, 12.0938, 10.5976, 9.0297]",12.298474311828613
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171, 14.6071, 16.2741, 5.1958, 5.6078, 6.2773, 6.7065, 9.2842, 10.718, 13.0467, 14.3285]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167, 13.5443, 10.4832, 15.2784, 10.0025, 12.0927, 4.0971, 12.0938, 10.5976, 9.0297, 9.167]",8.846003532409668
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171, 14.6071, 16.2741, 5.1958, 5.6078, 6.2773, 6.7065, 9.2842, 10.718, 13.0467, 14.3285, 14.6146]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167, 13.5443, 10.4832, 15.2784, 10.0025, 12.0927, 4.0971, 12.0938, 10.5976, 9.0297, 9.167, 13.5388]",19.039531707763672
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171, 14.6071, 16.2741, 5.1958, 5.6078, 6.2773, 6.7065, 9.2842, 10.718, 13.0467, 14.3285, 14.6146, 16.2728]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167, 13.5443, 10.4832, 15.2784, 10.0025, 12.0927, 4.0971, 12.0938, 10.5976, 9.0297, 9.167, 13.5388, 10.4832]",18.736692428588867
""
3.6281511783599854,X Postion,Y Postion,Radius
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171, 14.6071, 16.2741, 5.1958, 5.6078, 6.2773, 6.7065, 9.2842, 10.718, 13.0467, 14.3285, 14.6146, 16.2728, 5.2187]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167, 13.5443, 10.4832, 15.2784, 10.0025, 12.0927, 4.0971, 12.0938, 10.5976, 9.0297, 9.167, 13.5388, 10.4832, 15.2899]",7.071167945861816
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171, 14.6071, 16.2741, 5.1958, 5.6078, 6.2773, 6.7065, 9.2842, 10.718, 13.0467, 14.3285, 14.6146, 16.2728, 5.2187, 5.5964]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167, 13.5443, 10.4832, 15.2784, 10.0025, 12.0927, 4.0971, 12.0938, 10.5976, 9.0297, 9.167, 13.5388, 10.4832, 15.2899, 10.0254]",6.726912021636963
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171, 14.6071, 16.2741, 5.1958, 5.6078, 6.2773, 6.7065, 9.2842, 10.718, 13.0467, 14.3285, 14.6146, 16.2728, 5.2187, 5.5964, 6.278]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167, 13.5443, 10.4832, 15.2784, 10.0025, 12.0927, 4.0971, 12.0938, 10.5976, 9.0297, 9.167, 13.5388, 10.4832, 15.2899, 10.0254, 12.0918]",14.607507705688477
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171, 14.6071, 16.2741, 5.1958, 5.6078, 6.2773, 6.7065, 9.2842, 10.718, 13.0467, 14.3285, 14.6146, 16.2728, 5.2187, 5.5964, 6.278, 6.7179]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167, 13.5443, 10.4832, 15.2784, 10.0025, 12.0927, 4.0971, 12.0938, 10.5976, 9.0297, 9.167, 13.5388, 10.4832, 15.2899, 10.0254, 12.0918, 4.0971]",18.768423080444336
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171, 14.6071, 16.2741, 5.1958, 5.6078, 6.2773, 6.7065, 9.2842, 10.718, 13.0467, 14.3285, 14.6146, 16.2728, 5.2187, 5.5964, 6.278, 6.7179, 9.2929]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167, 13.5443, 10.4832, 15.2784, 10.0025, 12.0927, 4.0971, 12.0938, 10.5976, 9.0297, 9.167, 13.5388, 10.4832, 15.2899, 10.0254, 12.0918, 4.0971, 12.0953]",11.063010215759277
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171, 14.6071, 16.2741, 5.1958, 5.6078, 6.2773, 6.7065, 9.2842, 10.718, 13.0467, 14.3285, 14.6146, 16.2728, 5.2187, 5.5964, 6.278, 6.7179, 9.2929, 10.7271]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167, 13.5443, 10.4832, 15.2784, 10.0025, 12.0927, 4.0971, 12.0938, 10.5976, 9.0297, 9.167, 13.5388, 10.4832, 15.2899, 10.0254, 12.0918, 4.0971, 12.0953, 10.6055]",17.294172286987305
,"[5.2187, 5.5964, 6.2769, 6.6607, 9.2929, 10.7121, 13.0582, 14.3171, 14.6071, 16.2741, 5.1958, 5.6078, 6.2773, 6.7065, 9.2842, 10.718, 13.0467, 14.3285, 14.6146, 16.2728, 5.2187, 5.5964, 6.278, 6.7179, 9.2929, 10.7271, 13.04]","[15.2899, 10.0368, 12.0907, 4.1658, 12.0821, 10.6091, 9.0183, 9.167, 13.5443, 10.4832, 15.2784, 10.0025, 12.0927, 4.0971, 12.0938, 10.5976, 9.0297, 9.167, 13.5388, 10.4832, 15.2899, 10.0254, 12.0918, 4.0971, 12.0953, 10.6055, 9.049]",11.596117973327637
