0.52,X Postion,Y Postion,Radius
,5.2596,11.101,0.2424
,7.7953,4.3628,0.4852
,8.3863,3.8054,0.2495
,11.2464,18.3118,0.3263
,12.0917,18.336,0.3158
,13.949,14.9791,0.2158
,14.8458,14.9548,0.2557
""
18.31,X Postion,Y Postion,Radius
,5.2112,11.1495,0.2057
,7.7892,4.3908,0.4902
,8.3742,3.8296,0.2498
,11.2464,18.3724,0.3297
,12.0783,18.4141,0.3061
,13.9611,15.0518,0.2085
,14.8458,15.0276,0.2691
""
38.56,X Postion,Y Postion,Radius
,5.2718,11.1495,0.2522
,7.7804,4.4234,0.4969
,8.4106,3.8781,0.2495
,11.2586,18.3771,0.3378
,12.1056,18.426,0.3159
,13.9611,15.0518,0.2424
,14.8337,15.0397,0.286
""
58.45,X Postion,Y Postion,Radius
,5.2596,11.1858,0.2498
,7.7804,4.4234,0.5028
,8.3863,3.8902,0.2557
,11.2586,18.3845,0.3449
,12.0782,18.4432,0.3236
,13.9732,15.0882,0.2254
,14.8337,15.0639,0.2669
,17.4479,10.2769,0.2257
""
78.57,X Postion,Y Postion,Radius
,5.2596,11.198,0.2424
,7.7804,4.4204,0.5036
,8.3985,3.8902,0.2661
,11.2464,18.4088,0.3489
,12.0769,18.4572,0.323
,13.949,15.076,0.2158
,14.8337,15.0639,0.286
,17.4756,10.2648,0.2353
""
98.6,X Postion,Y Postion,Radius
,5.2596,11.198,0.2424
,7.7772,4.4419,0.5013
,8.3863,3.8902,0.2766
,11.2464,18.433,0.3489
,12.1002,18.464,0.318
,13.949,15.1003,0.2158
,14.8458,15.0882,0.2594
,17.4431,10.2781,0.2351
""
118.69,X Postion,Y Postion,Radius
,5.2596,11.198,0.2622
,7.7611,4.4306,0.4971
,8.3863,3.9023,0.2495
,11.2707,18.4088,0.3489
,12.0971,18.4758,0.3083
,13.949,15.1245,0.2498
,14.8215,15.0882,0.3128
,17.4756,10.2838,0.2792
""
139.31,X Postion,Y Postion,Radius
,5.2475,11.2101,0.2454
,7.7722,4.4408,0.4967
,8.3742,3.9144,0.2661
,11.2464,18.433,0.3263
,12.0929,18.475,0.321
,13.9368,15.1003,0.2085
,14.8094,15.0882,0.32
,17.4756,10.3011,0.2622
""
158.83,X Postion,Y Postion,Radius
,5.2112,11.2222,0.2057
,7.7714,4.4425,0.5128
,8.3688,3.91,0.2579
,11.2464,18.4451,0.3376
,12.0929,18.475,0.321
,13.949,15.1124,0.2254
,14.8458,15.1003,0.2691
,17.4709,10.2939,0.2419
""
