Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
8.25,963.7598130775289,962,963.7233404144695,961.6414448480705,0.0,0.80625,0,0.08000244148075808
8.28,963.827107709371,955,963.8282635332004,961.6084396564992,0.0,0.80625,0,0.08000244148075808
8.36,963.8630666729508,956,963.7108832020864,961.8119930753346,1.25,0.805,0,0.08000244148075808
8.39,963.8177326938662,955,963.7851127769046,961.7407172725248,-1.25,0.8075,0,0.08000244148075808
8.43,963.7980836887674,950,963.7495390879346,961.7062994073841,-1.25,0.8075,0,0.08000244148075808
8.46,963.8176042689964,964,963.7735545386112,961.8363938006208,1.25,0.8075,0,0.08000244148075808
8.49,963.9578442269575,963,963.8136230980285,961.7009055628471,0.0,0.80875,0,0.08000244148075808
8.52,963.9193167659791,969,963.8214570150942,961.768713894169,-1.25,0.8075,0,0.08000244148075808
8.56,963.8854126003182,950,963.8639656470402,961.8348527021817,0.0,0.8075,0,0.08000244148075808
8.59,963.95347778138,959,963.787938124043,961.693970619871,0.0,0.80625,0,0.08000244148075808
8.62,963.9100701753443,957,963.8107977508902,961.7911882464063,1.25,0.80625,0,0.08000244148075808
8.65,963.8955581650425,951,963.8047617820037,961.7624210755424,1.25,0.8075,0,0.08000244148075808
8.69,963.8630666729508,957,963.7952583416289,961.780914256812,1.25,0.80625,0,0.08000244148075808
8.72,963.7289911087462,952,963.8390512222743,961.8054434069683,0.0,0.8075,0,0.08000244148075808
8.75,963.7339996786734,957,963.8079724037517,961.7926009199755,0.0,0.80625,0,0.08000244148075808
8.79,963.8486830875189,967,963.8241539373627,961.7765478112345,-1.25,0.80625,0,0.08000244148075808
8.82,963.8843852013588,968,963.7586572536995,961.7990221634719,0.0,0.80875,0,0.08000244148075808
8.85,963.8109261757602,951,963.8391796471443,961.8318989301735,0.0,0.80875,0,0.08000244148075808
8.88,963.7978268390275,953,963.8507378854378,961.8937997174786,-1.25,0.8075,0,0.08000244148075808
8.92,963.8607550252921,966,963.7219277409001,961.8054434069683,0.0,0.8075,0,0.08000244148075808
8.95,963.8644793465199,953,963.7786915334083,961.7291590342312,0.0,0.8075,0,0.08000244148075808
8.98,963.9200873151988,968,963.7997532120763,961.852061634752,0.0,0.8075,0,0.08000244148075808
9.01,963.8972276883516,962,963.7920477198807,961.8479520389143,0.0,0.80625,0,0.08000244148075808
9.05,963.8140083726385,969,963.7590425283094,961.827275634856,0.0,0.8075,0,0.08000244148075808
9.08,963.9145650457917,951,963.8037343830442,961.7982516142523,0.0,0.805,0,0.08000244148075808
9.11,963.9204725898085,958,963.7539055335122,961.9262912095703,0.0,0.8075,0,0.08000244148075808
9.14,963.8635803724305,963,963.8511231600475,961.8091677281961,0.0,0.8075,0,0.08000244148075808
9.18,963.8298046316395,951,963.8037343830442,961.821881790319,0.0,0.80875,0,0.08000244148075808
9.21,963.9557894290386,952,963.7937172431898,961.8114793758549,0.0,0.8075,0,0.08000244148075808
9.24,963.887724247977,951,963.8272361342409,961.7137480498399,-1.25,0.80625,0,0.08000244148075808
9.28,963.8472704139497,969,963.8823304034399,961.7459826921917,0.0,0.80625,0,0.08000244148075808
9.31,963.8628098232109,962,963.7411914713894,961.8140478732535,-1.25,0.8075,0,0.08000244148075808
