Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
12.24,1027.3734028729339,960,962.9457278270568,960.6159722616975,0.0,0.80875,0,0.08000244148075808
12.29,1027.6335916594076,970,962.7631076620195,960.8395599602416,0.0,0.8075,0,0.08000244148075808
12.35,1027.867453347546,966,962.8919178065571,960.8890035351639,-1.25,0.80625,0,0.08000244148075808
12.47,1028.086289325903,969,962.8039467706566,960.8047568204912,0.0,0.8075,0,0.08000244148075808
12.54,1028.1475479888584,957,962.9124657857456,960.7441402818854,0.0,1.76,0,0.08000244148075808
12.6,1028.4632163191407,953,962.8775342211252,960.8729504264228,-1.25,2.58,0,0.08000244148075808
12.64,1028.7539702246572,969,962.8157618586899,960.6890460126863,0.0,3.4775,0,0.08000244148075808
12.69,1028.974989425803,956,962.8375940865776,960.8226078774111,0.0,4.1075,0,0.08000244148075808
12.73,1028.8351347424516,961,962.7903337344442,960.8913151828225,0.0,4.4325,0,0.08000244148075808
12.77,1028.8055970223681,958,963.02907556764,960.7485067274629,0.0,4.63,0,0.08000244148075808
12.82,1029.08697591238,968,962.9432877545282,960.9381902603461,0.0,4.77625,0,0.08000244148075808
12.86,1029.2511028961476,952,962.801506698128,960.7289861472339,-1.25,4.85375,0,0.08000244148075808
12.9,1029.2843649374588,952,962.9805309668072,960.8390462607618,1.25,4.9025,0,0.08000244148075808
12.94,1029.7592801064516,951,962.9146490085343,960.7578817429676,0.0,4.93625,0,0.08000244148075808
12.98,1029.7111207802288,954,962.8666181071814,960.760578665236,0.0,4.95375,0,0.08000244148075808
13.01,1029.7673708732573,966,962.97565082175,960.8268458981188,0.0,4.96375,0,0.08000244148075808
13.05,1029.7310266350676,952,962.8698287289295,960.7862636392216,0.0,4.97125,0,0.08000244148075808
13.08,1029.8306843341315,959,962.8879366355893,960.8238921261104,0.0,4.9775,0,0.08000244148075808
13.12,1029.8847512043712,969,962.895770552655,960.990202332667,0.0,4.9825,0,0.08000244148075808
