Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
9.06,1019.9971920437632,971.4563155322993,963.564093575759,961.7479090652407,0.0,0.8075,0,0.08000244148075808
9.13,1020.2034423848672,971.8680456652877,963.667347171181,961.6622496769988,1.25,0.80625,0,0.08000244148075808
9.17,1020.6332804245155,972.0846984208558,963.7441452433977,961.8036454587893,1.25,0.80625,0,0.08000244148075808
9.21,1020.92737337665,972.3760944507219,963.725780486998,961.6659739982267,-1.25,0.80625,0,0.08000244148075808
9.25,1021.261406463332,972.5421478075385,963.8041196576539,961.7637053242418,-1.25,0.80625,0,0.08000244148075808
9.28,1021.1286151478267,972.8490832466658,963.73990722269,961.9071559039511,0.0,0.82125,0,0.08000244148075808
9.32,1021.2869630124478,973.0220715464585,963.8265940098913,961.7761625366248,0.0,1.00875,0,0.08000244148075808
9.36,1021.0433410341948,973.124297742921,963.8581865278935,961.7570272310055,0.0,1.38625,0,0.08000244148075808
9.4,1021.2031015723849,973.2502825403202,963.7207719170709,961.8688852927127,0.0,1.89875,0,0.08000244148075808
9.44,1021.2678277068285,973.5841872021324,963.789736072222,961.7586967543147,0.0,2.50875,0,0.08000244148075808
9.48,1021.6938130003789,973.6924493674813,963.7225698652499,961.8738938626398,0.0,3.0387500000000003,0,0.08000244148075808
9.52,1021.7919296010037,973.817663615661,963.8301899062493,961.7114364021812,0.0,3.37875,0,0.08000244148075808
9.56,1022.2087967287891,974.0746417803864,963.7901213468318,961.875178111339,0.0,3.6,0,0.08000244148075808
9.6,1022.116587672181,974.199727603696,963.7875528494333,961.8171300701317,2.5,3.73625,0,0.08000244148075808
9.64,1022.2048155578213,974.4319197685254,963.8158063208174,961.8810856553557,0.0,3.82625,0,0.08000244148075808
9.68,1022.0726663666658,974.7031530938128,963.8909348697251,961.8638767227853,0.0,3.88625,0,0.08000244148075808
9.71,1022.2276751846686,974.8088467617634,963.7300185077056,961.8615650751267,1.25,3.92125,0,0.08000244148075808
9.75,1022.3929579922656,974.9534531653021,963.7924329944906,961.8524469093619,1.25,3.9475000000000002,0,0.08000244148075808
9.79,1022.7146622914346,975.17036277061,963.7643079479764,961.8577123290288,0.0,3.9625,0,0.08000244148075808
9.83,1022.8966403321223,975.3081626560426,963.7060030570291,961.7798868578526,0.0,3.97125,0,0.08000244148075808
9.87,1023.1753222998655,975.4748581372088,963.7776641344489,961.7901608474468,0.0,3.98,0,0.08000244148075808
9.91,1023.193687056265,975.8493450579181,963.9068595535962,961.8460256658655,1.25,3.9825,0,0.08000244148075808
9.95,1023.2835844652145,976.004225451051,963.7686743935539,961.8440992928165,0.0,3.98625,0,0.08000244148075808
9.99,1023.0584556682312,976.1151845386686,963.8285203829402,961.8792877071767,1.25,3.98875,0,0.08000244148075808
10.03,1023.3593551384719,976.4514008481394,963.8037343830442,961.7967105158132,0.0,3.99,0,0.08000244148075808
10.07,1023.3919750554336,976.4050394700954,963.789736072222,961.8110941012451,0.0,3.99125,0,0.08000244148075808
10.11,1023.6886365049667,976.7691239763407,963.7193592435016,961.8407602461984,0.0,3.99125,0,0.08000244148075808
10.15,1024.0799470836366,976.8384734061017,963.7573730050002,961.8571986295491,0.0,3.9925,0,0.08000244148075808
10.19,1024.150323912357,977.0607768559465,963.796927864938,961.8728664636803,-1.25,3.99375,0,0.08000244148075808
10.23,1024.3290913312965,977.157866057612,963.6967564663943,961.8570702046793,1.25,3.9925,10,0.08000244148075808
10.27,1024.0638939748956,977.3442105438772,963.791662445271,961.9273186085297,0.0,3.99375,0,0.08000244148075808
10.31,1024.2687316424303,977.5707520144298,963.8827156780497,961.7589536040545,1.25,3.99375,0,0.08000244148075808
10.35,1024.2707864403492,977.6494764596954,963.7917908701409,961.7643474485915,0.0,3.99375,0,0.08000244148075808
10.39,1024.6066174752102,977.9514033288956,963.869616341317,961.7073268063435,0.0,3.995,0,0.08000244148075808
10.43,1024.8096571945662,978.0328246964298,963.8652498957396,961.9351525255953,0.0,3.995,0,0.08000244148075808
10.47,1025.2464301771904,978.3513183738506,963.8170905695167,961.7610084019733,1.25,3.9925,0,0.08000244148075808
10.51,1025.126609773548,978.4669007567857,963.8458577403806,961.8110941012451,0.0,3.99375,0,0.08000244148075808
10.55,1025.3603430368164,978.576447170834,963.8212001653544,961.8443561425564,1.25,3.995,0,0.08000244148075808
10.59,1025.2677487055983,978.8532027655283,963.8312173052087,961.8800582563963,0.0,3.995,0,0.08000244148075808
10.63,1025.1912074831214,978.9835540085049,963.8118251498496,961.9027894583736,-1.25,3.99375,0,0.08000244148075808
10.67,1025.3170638556505,979.1555149093382,963.9179040924099,961.7961968163335,-1.25,3.99375,0,0.08000244148075808
10.71,1025.6278520408757,979.3802584317118,963.9206010146785,961.7720529407871,-1.25,3.99375,0,0.08000244148075808
10.75,1025.9638115006069,979.4663030945634,963.8476556885595,961.9792022559805,0.0,3.995,0,0.08000244148075808
10.79,1026.223229737861,979.5928015914421,963.9118681235234,961.9034315827231,-1.25,3.99375,0,0.08000244148075808
10.82,1026.1481011889532,979.8378362432644,963.859085501983,961.9104949505693,1.25,3.99375,0,0.08000244148075808
10.86,1026.2026817586725,979.8610811447213,963.7712428909524,961.8759486605586,-1.25,3.99375,0,0.08000244148075808
10.9,1025.9996420393168,980.101620926096,963.763023699277,961.8755633859489,-1.25,3.995,0,0.08000244148075808
10.94,1026.1352587019603,980.3130082619971,963.8584433776334,961.8009485365208,-1.25,3.99375,0,0.08000244148075808
10.98,1026.342151167414,980.4931883545057,963.763023699277,961.8803151061361,1.25,3.99375,0,0.08000244148075808
11.02,1026.6642407411928,980.5897638566914,963.9325445275816,961.7385340497359,-1.25,3.99375,0,0.08000244148075808
11.07,1026.8265697767815,980.8342848090339,963.8558748802349,961.7928577697154,0.0,3.995,0,0.08000244148075808
11.1,1027.11385621081,980.9085143838521,963.8498389113482,961.8191848680506,0.0,3.995,0,0.08000244148075808
11.14,1027.1838477649205,981.1118109529477,963.8445734916812,961.8565565051996,0.0,3.99375,0,0.08000244148075808
