Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
22.36,1048.1901753141335,952,962.8131933612914,960.9143032345396,1.25,4.9925,0,0.08000244148075808
22.4,1048.2572130962358,951,962.8414468326755,960.7721369035296,-1.25,4.9925,0,0.08000244148075808
22.43,1048.340432411949,957,962.9689727285138,960.9059556179943,-1.25,4.99375,0,0.08000244148075808
22.46,1048.407983893531,960,962.9527911949028,960.9469231515012,-1.25,4.9925,0,0.08000244148075808
22.49,1048.5572135923871,967,962.8332276410001,960.8679418564957,1.25,4.9925,0,0.08000244148075808
22.53,1048.6805014675178,965,962.8637927600429,960.9059556179943,0.0,4.99375,0,0.08000244148075808
22.56,1048.7788749178824,957,963.0064727905327,960.9173854314179,0.0,4.9925,0,0.08000244148075808
22.6,1048.7553731666858,957,962.8626369362136,960.7596796911465,1.25,4.9925,0,0.08000244148075808
22.63,1048.8075136638763,964,962.8935873298661,960.9051850687747,-1.25,4.9925,0,0.08000244148075808
22.66,1048.7960838504528,955,962.9073287909484,960.8345513903145,0.0,4.9925,0,0.08000244148075808
22.69,1048.7040032187147,961,962.8997517236227,960.7804845200749,0.0,4.9925,0,0.08000244148075808
22.73,1048.7597396122633,967,962.8243663249751,960.8500907995757,-1.25,4.99125,0,0.08000244148075808
22.77,1048.9697142745952,967,962.9314726664949,960.8318544680459,-1.25,4.9925,0,0.08000244148075808
22.8,1048.9454419741787,963,962.9425172053087,960.8634469860482,0.0,4.99375,0,0.08000244148075808
22.83,1049.1967694446273,970,962.8341266150896,960.8114349137275,0.0,4.99,0,0.08000244148075808
22.86,1049.2108961803194,964,962.9047602935499,960.8218373281916,0.0,4.99375,0,0.08000244148075808
22.9,1049.3141497757413,959,962.8847260138411,960.9642605089415,0.0,4.9925,0,0.08000244148075808
22.93,1049.0946716730348,952,962.8853681381908,960.7848509656524,-1.25,4.9925,0,0.08000244148075808
22.97,1049.110211082296,963,962.8961558272647,960.8430274317298,0.0,4.99375,0,0.08000244148075808
