Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
15.0,1038.0609205483217,954,962.6529191236215,960.6014602513956,0.0,0.80625,0,0.08000244148075808
15.04,1038.1491484339622,956,962.7886642111353,960.549062904465,0.0,0.80625,0,0.08000244148075808
15.08,1038.2708952106536,958,962.7012068747143,960.723335452957,0.0,0.80625,0,0.08000244148075808
15.13,1038.5631902146092,957,962.8804879931334,960.7576248932277,1.25,0.80625,0,0.08000244148075808
15.18,1038.7497915506142,958,962.7216264290329,960.7330957430715,0.0,0.8075,0,0.08000244148075808
15.23,1038.7166579341729,966,962.7839124909478,960.6634894635707,0.0,0.92625,0,0.08000244148075808
15.3,1038.6946972814153,964,962.7286897968789,960.5480355055056,-1.25,1.76375,0,0.08000244148075808
15.34,1038.905057218357,954,962.7985529261196,960.5547135987418,-1.25,2.4562500000000003,0,0.08000244148075808
15.39,1039.1084822123223,963,962.6890065120713,960.6099362928107,0.0,3.18125,0,0.08000244148075808
15.44,1039.4350666565488,950,962.8574999414164,960.5675560857346,1.25,4.00375,0,0.08000244148075808
15.48,1039.328088739899,962,962.883056490532,960.7418286342266,0.0,4.38375,0,0.08000244148075808
15.51,1039.4125923043114,959,962.799580325079,960.734123142031,-1.25,4.5775,0,0.08000244148075808
15.54,1039.3518473408355,958,962.8034330711769,960.8006472246535,1.25,4.70125,0,0.08000244148075808
15.65,1039.406171060815,954,962.7292034963587,960.6159722616975,0.0,4.8825,0,0.08000244148075808
15.72,1039.9237232866237,951,962.7257360248706,960.6555271216351,0.0,4.94125,10,0.08000244148075808
15.78,1040.0386635452091,952,962.7254791751308,960.7316830695023,-1.25,4.965,0,0.08000244148075808
15.83,1039.9998792344911,960,962.7311298694076,960.5480355055056,0.0,4.97625,0,0.08000244148075808
15.88,1040.0382782705994,951,962.6701280561919,960.6178986347463,0.0,4.98125,0,0.08000244148075808
15.93,1040.4148199892275,954,962.5270627510923,960.8247911002,-1.25,4.98375,0,0.08000244148075808
16.0,1040.4903338127451,953,962.7754364495325,960.7187121576396,0.0,4.9887500000000005,0,0.08000244148075808
16.12,1040.7488530759097,951,962.7556590195637,960.6226503549337,-1.25,4.99,0,0.08000244148075808
16.17,1040.7086560916223,968,962.8888356096788,960.6962378054022,-1.25,4.99125,0,0.08000244148075808
16.21,1040.7835277907902,951,962.7181589575448,960.5958095571187,-1.25,4.99,0,0.08000244148075808
16.25,1040.9585708885018,955,962.6319858698233,960.6844227173689,1.25,4.9925,0,0.08000244148075808
16.29,1041.3363968558292,958,962.7844261904276,960.659251442863,0.0,4.99125,0,0.08000244148075808
16.34,1041.4765083889204,952,962.7688867811663,960.6726076293355,1.25,4.99125,0,0.08000244148075808
16.39,1041.4569878086913,957,962.8093406151935,960.6496195776185,0.0,4.99125,0,0.08000244148075808
16.43,1041.4798474355384,953,962.8607105631646,960.606211971583,-1.25,4.99125,0,0.08000244148075808
16.49,1041.249710068628,955,962.7785186464108,960.5735920546213,1.25,4.99125,0,0.08000244148075808
16.53,1041.663751849275,965,962.8017635478678,960.6819826448403,0.0,4.99,0,0.08000244148075808
16.57,1042.0618689460512,961,962.7714552785649,960.625604126942,1.25,4.99125,0,0.08000244148075808
