0.56,X Postion,Y Postion,Radius
,6.980544,10.967694999999999,0.249842012216568
,8.434823999999999,4.932433,0.9008118568954467
,9.186202,2.217777,1.2683354735336303
,9.72695985736084,4.13028042868042,0.6290010828628539
,10.361744999999999,3.744771,0.27688908180236815
,12.21860303125,6.9748632187499995,0.3665681284637451
,13.742946,18.336047,0.24389258659934995
,14.05804,6.956306,0.38323884981727596
,16.287936,14.688227999999999,0.24954791806030271
,18.760212,10.30115,0.3915792842712402
,20.002875501586914,10.352422749206543,0.21227706028556823
,20.856799,11.63424,0.218480798871994
,22.941267,8.568133,0.24055771651268004
""
9.1,X Postion,Y Postion,Radius
,6.41196067010498,16.578792,0.19796947088813782
,6.968425,10.991933,0.2593603488960266
,8.446943,4.944552,0.8836927708206176
,9.149845,2.120825,1.3720744537887573
,9.731557,4.181055,0.6341399985771179
,10.398102,3.732652,0.24954791806030271
,12.211493918151856,7.020417462768554,0.3696987530136108
,12.97312617211914,18.35396217211914,0.1974716628437042
,13.779302999999999,18.360285,0.21199833770942686
,14.045921,6.980544,0.387241932893753
,16.275817,14.688227999999999,0.22247768708610535
,18.772330999999998,10.313269,0.37588684263801575
,19.99635,10.385983,0.22247768708610535
,22.977624,8.60449,0.20850559109306335
""
12.51,X Postion,Y Postion,Radius
,6.410951,16.60303,0.19728544713020324
,6.90783,11.016171,0.21440943361854553
,8.459062,4.956671,0.9008118568954467
,9.246796999999999,2.145063,1.3496259368667602
,9.75070300805664,4.166390004028321,0.6452524259033203
,10.385983,3.769009,0.27688908180236815
,12.24019,7.004782,0.3699794403781891
,12.955211,18.384522999999998,0.19162063845443725
,13.736719331176758,18.36939052307129,0.24563260323905944
,14.05804,6.992662999999999,0.3947545210762024
,16.287936,14.7056490625,0.22291178975486756
,18.78445,10.337507,0.3645809414386749
,20.020588,10.398102,0.20850559109306335
,20.660079758666992,13.236996981811522,0.21445016252708435
,22.96247525,8.616609,0.24285536322593687
""
19.65,X Postion,Y Postion,Radius
,6.410951,16.60303,0.19728544713020324
,6.980544,11.02829,0.2423824270915985
,8.459062,4.96879,0.8918817316436767
,9.246796999999999,2.1571819999999997,1.3930549732513426
,9.731557,4.193174,0.6413940899467468
,10.410221,3.781128,0.2602083978157043
,12.21393192010498,7.03305942010498,0.3615752543182373
,12.961533827880858,18.39084582788086,0.19747200957107544
,13.755065,18.396642,0.23902647598075866
,14.070159,7.004782,0.387241932893753
,16.300055,14.688227999999999,0.20170277695465086
,18.772330999999998,10.325388,0.38035373136138917
,20.032707,10.398102,0.19876881616973877
,20.766771931518555,11.646359,0.21796588561058045
,22.298959999999997,11.719073,0.21440943361854553
,22.977624,8.616609,0.2353108530101776
""
31.76,X Postion,Y Postion,Radius
,6.42307,16.60303,0.2056686677417755
,6.968425,11.040409,0.2593603488960266
,8.459062,4.96879,0.8918817316436767
,9.222559,2.217777,1.3725025465164185
,9.755794999999999,4.156817,0.6487934832000732
,10.410221,3.793247,0.23311604563522337
,12.203524551330567,7.055106472961426,0.36971516477584837
,12.961533827880858,18.39084582788086,0.19747200957107544
,13.763951576293945,18.396642,0.2259297741394043
,14.045921,7.016901,0.39120403279495236
,16.287936,14.724585,0.22769776012039183
,18.78445,10.349625999999999,0.3691846487827301
,20.020588,10.398102,0.20850559109306335
,20.6023,11.719073,0.3421361922874451
,22.275654003173827,11.743311,0.21504302010154724
,22.965505,8.652966,0.252182491317749
""
33.94,X Postion,Y Postion,Radius
,6.410951,16.615149,0.20638156233215332
,6.968425,11.040409,0.2593603488960266
,6.968425,6.944186999999999,0.20638156233215332
,8.471181,4.980909,0.8927047237319946
,9.246796999999999,2.169301,1.393740106536865
,9.755794999999999,4.1689359999999995,0.639559578540802
,10.385983,3.781128,0.2602083978157043
,12.213748478210448,7.05546152178955,0.3631449353580475
,12.967329999999999,18.396642,0.2056686677417755
,13.755065,18.402151174316405,0.23628152784347534
,14.045921,7.016901,0.398641982131958
,16.300055,14.724585,0.23311604563522337
,18.796568999999998,10.349625999999999,0.38035373136138917
,20.020588,10.398102,0.20850559109306335
,22.264467006347655,11.745175746032714,0.1911671074953079
,22.965505,8.652966,0.23280082422447204
""
41.05,X Postion,Y Postion,Radius
,6.41196067010498,16.627268,0.19796947088813782
,6.968425,11.040409,0.24539347692871094
,8.459062,4.980909,0.9008118568954467
,9.198321,2.193539,1.403819979751587
,9.731557,4.193174,0.6423094039764404
,10.391754022827149,3.793247,0.2822025400753021
,12.258159908813477,7.022751908813476,0.38228282999420166
,12.955211,18.42088,0.19876881616973877
,13.755065,18.408761,0.25478981180381777
,14.05804,7.016901,0.3947545210762024
,15.524439,14.700346999999999,0.21199833770942686
,16.287936,14.773061,0.2602083978157043
,18.796568999999998,10.361744999999999,0.37588684263801575
,20.032707,10.410221,0.21199833770942686
,20.590180999999998,5.368717,0.24539347692871094
,20.656107649902342,13.287755649902344,0.2159486257648468
,20.832561,11.706954,0.3360725777893066
,22.26438564099121,11.753113306396484,0.19879019769096373
,22.965505,8.628727999999999,0.23280082422447204
""
