0.5293526649475098,X Postion,Y Postion,Radius
,[0.3663],[100.9637],4.717090606689453
,"[0.3663, 2.1455]","[100.9637, 98.3756]",17.011981964111328
,"[0.3663, 2.1455, 1.8317]","[100.9637, 98.3756, 94.0032]",19.91240692138672
,"[0.3663, 2.1455, 1.8317, 1.905]","[100.9637, 98.3756, 94.0032, 73.7079]",115.73255157470703
,"[0.3663, 2.1455, 1.8317, 1.905, 0.2931]","[100.9637, 98.3756, 94.0032, 73.7079, 53.4126]",4.924529075622559
,"[0.3663, 2.1455, 1.8317, 1.905, 0.2931, 0.5129]","[100.9637, 98.3756, 94.0032, 73.7079, 53.4126, 51.7274]",5.315173149108887
,"[0.3663, 2.1455, 1.8317, 1.905, 0.2931, 0.5129, 3.0773]","[100.9637, 98.3756, 94.0032, 73.7079, 53.4126, 51.7274, 44.6204]",81.29739379882812
,"[0.3663, 2.1455, 1.8317, 1.905, 0.2931, 0.5129, 3.0773, 6.3011]","[100.9637, 98.3756, 94.0032, 73.7079, 53.4126, 51.7274, 44.6204, 95.6884]",5.656954288482666
,"[0.3663, 2.1455, 1.8317, 1.905, 0.2931, 0.5129, 3.0773, 6.3011, 9.012]","[100.9637, 98.3756, 94.0032, 73.7079, 53.4126, 51.7274, 44.6204, 95.6884, 142.7266]",15.53232479095459
,"[0.3663, 2.1455, 1.8317, 1.905, 0.2931, 0.5129, 3.0773, 6.3011, 9.012, 13.0913]","[100.9637, 98.3756, 94.0032, 73.7079, 53.4126, 51.7274, 44.6204, 95.6884, 142.7266, 101.2204]",44.80632781982422
,"[0.3663, 2.1455, 1.8317, 1.905, 0.2931, 0.5129, 3.0773, 6.3011, 9.012, 13.0913, 14.1408]","[100.9637, 98.3756, 94.0032, 73.7079, 53.4126, 51.7274, 44.6204, 95.6884, 142.7266, 101.2204, 143.093]",6.36406135559082
,"[0.3663, 2.1455, 1.8317, 1.905, 0.2931, 0.5129, 3.0773, 6.3011, 9.012, 13.0913, 14.1408, 15.9725]","[100.9637, 98.3756, 94.0032, 73.7079, 53.4126, 51.7274, 44.6204, 95.6884, 142.7266, 101.2204, 143.093, 91.0725]",15.692455291748047
,"[0.3663, 2.1455, 1.8317, 1.905, 0.2931, 0.5129, 3.0773, 6.3011, 9.012, 13.0913, 14.1408, 15.9725, 15.8259]","[100.9637, 98.3756, 94.0032, 73.7079, 53.4126, 51.7274, 44.6204, 95.6884, 142.7266, 101.2204, 143.093, 91.0725, 145.4375]",8.20071029663086
,"[0.3663, 2.1455, 1.8317, 1.905, 0.2931, 0.5129, 3.0773, 6.3011, 9.012, 13.0913, 14.1408, 15.9725, 15.8259, 19.929]","[100.9637, 98.3756, 94.0032, 73.7079, 53.4126, 51.7274, 44.6204, 95.6884, 142.7266, 101.2204, 143.093, 91.0725, 145.4375, 47.6244]",24.69827651977539
,"[0.3663, 2.1455, 1.8317, 1.905, 0.2931, 0.5129, 3.0773, 6.3011, 9.012, 13.0913, 14.1408, 15.9725, 15.8259, 19.929, 18.0307]","[100.9637, 98.3756, 94.0032, 73.7079, 53.4126, 51.7274, 44.6204, 95.6884, 142.7266, 101.2204, 143.093, 91.0725, 145.4375, 47.6244, 38.6124]",7.463785171508789
,"[0.3663, 2.1455, 1.8317, 1.905, 0.2931, 0.5129, 3.0773, 6.3011, 9.012, 13.0913, 14.1408, 15.9725, 15.8259, 19.929, 18.0307, 20.0022]","[100.9637, 98.3756, 94.0032, 73.7079, 53.4126, 51.7274, 44.6204, 95.6884, 142.7266, 101.2204, 143.093, 91.0725, 145.4375, 47.6244, 38.6124, 105.9459]",18.500099182128906
,"[0.3663, 2.1455, 1.8317, 1.905, 0.2931, 0.5129, 3.0773, 6.3011, 9.012, 13.0913, 14.1408, 15.9725, 15.8259, 19.929, 18.0307, 20.0022, 19.5626]","[100.9637, 98.3756, 94.0032, 73.7079, 53.4126, 51.7274, 44.6204, 95.6884, 142.7266, 101.2204, 143.093, 91.0725, 145.4375, 47.6244, 38.6124, 105.9459, 71.2168]",7.500100135803223
,"[0.3663, 2.1455, 1.8317, 1.905, 0.2931, 0.5129, 3.0773, 6.3011, 9.012, 13.0913, 14.1408, 15.9725, 15.8259, 19.929, 18.0307, 20.0022, 19.5626, 20.4419]","[100.9637, 98.3756, 94.0032, 73.7079, 53.4126, 51.7274, 44.6204, 95.6884, 142.7266, 101.2204, 143.093, 91.0725, 145.4375, 47.6244, 38.6124, 105.9459, 71.2168, 59.6404]",10.404426574707031
,"[0.3663, 2.1455, 1.8317, 1.905, 0.2931, 0.5129, 3.0773, 6.3011, 9.012, 13.0913, 14.1408, 15.9725, 15.8259, 19.929, 18.0307, 20.0022, 19.5626, 20.4419, 29.7469]","[100.9637, 98.3756, 94.0032, 73.7079, 53.4126, 51.7274, 44.6204, 95.6884, 142.7266, 101.2204, 143.093, 91.0725, 145.4375, 47.6244, 38.6124, 105.9459, 71.2168, 59.6404, 111.9539]",5.656954288482666
,"[0.3663, 2.1455, 1.8317, 1.905, 0.2931, 0.5129, 3.0773, 6.3011, 9.012, 13.0913, 14.1408, 15.9725, 15.8259, 19.929, 18.0307, 20.0022, 19.5626, 20.4419, 29.7469, 54.6826]","[100.9637, 98.3756, 94.0032, 73.7079, 53.4126, 51.7274, 44.6204, 95.6884, 142.7266, 101.2204, 143.093, 91.0725, 145.4375, 47.6244, 38.6124, 105.9459, 71.2168, 59.6404, 111.9539, 102.3069]",12.167930603027344
,"[0.3663, 2.1455, 1.8317, 1.905, 0.2931, 0.5129, 3.0773, 6.3011, 9.012, 13.0913, 14.1408, 15.9725, 15.8259, 19.929, 18.0307, 20.0022, 19.5626, 20.4419, 29.7469, 54.6826, 62.3513]","[100.9637, 98.3756, 94.0032, 73.7079, 53.4126, 51.7274, 44.6204, 95.6884, 142.7266, 101.2204, 143.093, 91.0725, 145.4375, 47.6244, 38.6124, 105.9459, 71.2168, 59.6404, 111.9539, 102.3069, 111.8074]",6.800835609436035
""
2.2780416011810303,X Postion,Y Postion,Radius
,"[0.3663, 2.1455, 1.8317, 1.905, 0.2931, 0.5129, 3.0773, 6.3011, 9.012, 13.0913, 14.1408, 15.9725, 15.8259, 19.929, 18.0307, 20.0022, 19.5626, 20.4419, 29.7469, 54.6826, 62.3513, 1.6083]","[100.9637, 98.3756, 94.0032, 73.7079, 53.4126, 51.7274, 44.6204, 95.6884, 142.7266, 101.2204, 143.093, 91.0725, 145.4375, 47.6244, 38.6124, 105.9459, 71.2168, 59.6404, 111.9539, 102.3069, 111.8074, 94.4031]",22.209331512451172
,"[0.3663, 2.1455, 1.8317, 1.905, 0.2931, 0.5129, 3.0773, 6.3011, 9.012, 13.0913, 14.1408, 15.9725, 15.8259, 19.929, 18.0307, 20.0022, 19.5626, 20.4419, 29.7469, 54.6826, 62.3513, 1.6083, 1.6783]","[100.9637, 98.3756, 94.0032, 73.7079, 53.4126, 51.7274, 44.6204, 95.6884, 142.7266, 101.2204, 143.093, 91.0725, 145.4375, 47.6244, 38.6124, 105.9459, 71.2168, 59.6404, 111.9539, 102.3069, 111.8074, 94.4031, 89.648]",20.000099182128906
