Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
11.06,1025.0530223230792,965,962.9096404386072,960.6877617639869,-1.25,0.8075,0,0.08000244148075808
11.09,1025.3013960215194,953,962.735624739855,960.719611131729,1.25,0.8075,0,0.08000244148075808
11.13,1025.4837593368168,953,962.9167038064531,960.9220087267353,1.25,0.80625,0,0.08000244148075808
11.16,1025.6884685794817,965,962.8648201590023,960.9299710686707,-1.25,0.8075,0,0.08000244148075808
11.19,1025.767963573967,966,962.835025589179,960.8723083020733,-1.25,0.8075,0,0.08000244148075808
11.22,1025.6847442582539,968,962.9214555266406,960.8891319600338,1.25,0.80625,0,0.08000244148075808
11.26,1025.7760543407724,950,962.9515069462036,960.8891319600338,-1.25,0.8275,0,0.08000244148075808
11.29,1025.8190766721982,951,962.9693580031235,960.894012105091,0.0,0.995,0,0.08000244148075808
11.32,1025.8059773354657,950,963.000565246516,960.7765033491071,0.0,1.34125,0,0.08000244148075808
11.35,1026.0813202565907,964,962.8970548013542,960.8395599602416,-1.25,1.77875,0,0.08000244148075808
11.39,1026.3569200274558,968,962.8558304181074,960.8530445715841,0.0,2.32625,0,0.08000244148075808
11.42,1026.4226735608588,955,963.0232964484932,960.8010324992633,0.0,2.92875,0,0.08000244148075808
11.46,1026.4935640890587,957,962.8093406151935,960.8409726338109,1.25,3.5625,0,0.08000244148075808
11.49,1026.6255848553446,955,962.8878082107194,960.7987208516046,1.25,4.02625,0,0.08000244148075808
11.52,1026.6623143681438,969,962.8839554646216,960.7738064268386,-1.25,4.32125,0,0.08000244148075808
11.56,1026.4940777885386,960,962.8926883557767,960.9610498871932,0.0,4.52375,0,0.08000244148075808
11.59,1026.7125284922856,966,962.918887029242,960.9380618354762,0.0,4.66625,0,0.08000244148075808
11.62,1026.8650972377598,951,962.9280051950068,960.8345513903145,0.0,4.76375,0,0.08000244148075808
11.65,1027.0787962213196,952,962.9075856406884,960.8238921261104,-1.25,4.83375,0,0.08000244148075808
11.69,1027.1938649047747,966,962.8088269157138,960.9132758355802,-1.25,4.87875,10,0.08000244148075808
11.72,1027.4340194115398,953,962.8714982522386,960.8218373281916,0.0,4.91125,0,0.08000244148075808
11.75,1027.465868779282,967,962.8775342211252,960.8342945405747,-1.25,4.93375,0,0.08000244148075808
11.78,1027.4826924372423,960,962.9191438789818,960.8830959911472,0.0,4.95,0,0.08000244148075808
11.82,1027.615098478138,950,962.9351969877227,960.8629332865685,0.0,4.96375,0,0.08000244148075808
