Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
0.05,986.5448250752414,985.7017158041658,986.7268031159291,984.7711491966693,0.0,0.0,0,0.08000244148075808
0.09,986.4875475832537,985.6830941980262,986.7393887531821,984.7890002535892,0.0,0.0,0,0.0
0.13,986.5764175932437,985.856082497819,986.7880617788846,984.682792886159,0.0,0.02875,0,0.0
0.17,986.6871198311214,985.8034283011485,986.6767174166573,984.8538548129028,0.0,0.00375,0,0.08000244148075808
0.21,986.5961950232125,985.7588648712835,986.8317262346601,984.9292402115503,-1.25,0.0,0,0.08000244148075808
0.25,986.7247483180103,985.7605343945927,986.7117774061476,984.8095482327776,-1.25,0.03125,0,-0.08000244148075808
0.29,986.6473081214438,985.6929829130107,986.7104931574482,984.7943940981262,0.0,0.0,0,0.08000244148075808
0.35,986.6647739037539,985.6982483326777,986.6890462041704,984.8629729786676,0.0,0.0,0,0.0
0.39,986.6489776447529,985.6717928094725,986.7934556234216,984.8037691136309,-1.25,0.035,0,0.0
0.43,986.5952960491231,985.7467929335104,986.6641317794044,984.8205927715915,0.0,0.0,0,0.08000244148075808
0.47,986.6315118624427,985.7321524983386,986.6397310541181,984.7590772588961,0.0,0.0,0,-0.08000244148075808
0.5,986.6692687742016,985.7379316174854,986.6553988882494,984.8240602430795,1.25,0.0275,0,0.0
0.54,986.5992772200908,985.7550121251858,986.6819828363243,984.7742313935476,0.0,0.0,0,0.08000244148075808
0.62,986.7020171160331,985.7103202704509,986.6679845255022,984.7651132277826,-1.25,0.03375,0,-0.08000244148075808
0.66,986.554713790226,985.8066389228967,986.7834384835672,984.7372450310083,0.0,0.0,0,0.0
0.71,986.6787722145762,985.6232482086399,986.6773595410069,984.6338630107165,1.25,0.015,0,-0.08000244148075808
0.75,986.5786008160325,985.7556542495355,986.7549281624433,984.7497022433913,0.0,0.03375,0,0.08000244148075808
0.8,986.4289858425666,985.7971354825221,986.7042003388219,984.8315088855353,-1.25,0.035,0,0.08000244148075808
0.87,986.6422995515167,985.6169553900135,986.6220084220681,984.6980754456803,1.25,0.0025,0,0.08000244148075808
0.95,986.4969225987585,985.7804402494314,986.7244914682705,984.5876300575425,-1.25,0.0,0,0.0
1.02,986.6823681109341,985.7107055450607,986.6723509710798,984.7443083988543,0.0,0.00125,0,0.0
1.07,986.5798850647318,985.7448665604616,986.6640033545344,984.6283407413097,0.0,0.01875,0,0.0
1.12,986.4458095005273,985.7248322807528,986.6144313547424,984.8519284398537,0.0,0.03125,0,-0.08000244148075808
1.16,986.6520598416312,985.749104581169,986.7510754163454,984.8388291031212,-1.25,0.0,0,0.08000244148075808
1.2,986.6348509090609,985.7031284777349,986.6762037171776,984.7523991656599,0.0,0.0,0,0.0
1.24,986.5959381734727,985.7668272132191,986.7779162141604,984.581594088656,0.0,0.03125,0,0.0
1.28,986.6284296655645,985.7515446536978,986.7048424631714,984.7530412900094,0.0,0.0,0,0.08000244148075808
1.31,986.6378046810692,985.8111337933442,986.7295000381976,984.8777418387093,1.25,0.00625,0,-0.08000244148075808
1.35,986.5671710026089,985.8282143010446,986.7504332919958,984.748417994692,-1.25,0.0125,0,-0.08000244148075808
1.4,986.6754331679581,985.7426833376727,986.7012465668134,984.7800105126943,0.0,0.0,0,0.0
1.45,986.6039005154082,985.7776149022931,986.661306432266,984.7264573419344,0.0,0.00375,0,-0.08000244148075808
1.51,986.7030445149925,985.7325377729485,986.6426848261264,984.5981608968765,-1.25,0.0,0,-0.08000244148075808
1.56,986.6311265878329,985.8129317415232,986.5995340698307,984.7436662745048,0.0,0.00375,0,0.0
1.62,986.7386182039625,985.7257312548422,986.6945684735772,984.6341198604563,-1.25,0.0,0,0.08000244148075808
1.67,986.5639603808607,985.6055255765898,986.6397310541181,984.8629729786676,-1.25,0.0325,0,-0.08000244148075808
1.72,986.5411007540137,985.6828373482864,986.6222652718079,984.7678101500512,0.0,0.0,0,0.0
1.77,986.6458954478746,985.7164846642074,986.8924711981359,984.7830927095725,1.25,0.01,0,0.0
1.83,986.6835239347635,985.827572176695,986.7709812711843,984.7174676010395,0.0,0.0,0,0.0
1.9,986.58283883674,985.6543270271624,986.7083099346595,984.7315943367315,-1.25,0.00125,0,0.16000488296151616
1.95,986.5182411271664,985.7009452549462,986.6211094479786,984.7604899324652,1.25,0.03125,0,0.16000488296151616
2.02,986.6063405879369,985.7532141770067,986.771494970664,984.6491455702379,-1.25,0.0,0,0.08000244148075808
2.08,986.6875051057312,985.7169983636871,986.7310411366367,984.8232896938599,1.25,0.0,0,0.08000244148075808
2.19,986.4983352723276,985.772477907496,986.6764605669175,984.7770567406859,-1.25,0.00125,0,0.0
2.24,986.5992772200908,985.7245754310129,986.7556987116628,984.650558243807,-1.25,0.0,0,-0.16000488296151616
2.29,986.6161008780514,985.7104486953209,986.6480786706634,984.7336491346504,0.0,0.005,0,0.0
2.33,986.4522307440236,985.7132740424593,986.7300137376773,984.7127158808521,0.0,0.0,0,0.08000244148075808
2.37,986.6958527222765,985.7465360837705,986.8262039652533,984.8307383363158,0.0,0.035,0,0.08000244148075808
2.41,986.4916571790914,985.7627176173814,986.7338664837752,984.8324078596247,-1.25,0.0,0,0.08000244148075808
2.45,986.4644311066667,985.7024863533853,986.6916147015689,984.7114316321528,0.0,0.0,0,0.0
2.49,986.6884040798207,985.7732484567155,986.6783869399663,984.8276561394375,0.0,0.02875,0,0.0
2.53,986.7080530849197,985.8491475548428,986.7076678103099,984.7585635594164,-1.25,0.0,0,0.08000244148075808
2.57,986.6627191058351,985.81871086067,986.7721370950136,984.8560380356914,1.25,0.01,0,0.0
2.6,986.6740204943887,985.7356199698268,986.7531302142643,984.8424249994791,0.0,0.01,0,0.0
2.64,986.6696540488113,985.7862193685783,986.6904588777395,984.8049249374602,-1.25,0.0,0,0.08000244148075808
2.71,986.5522737176973,985.749361430909,986.5592086606733,984.617039352756,0.0,0.0,0,0.0
2.8,986.4795852413182,985.665756840586,986.551117893868,984.9039405121746,-1.25,0.03125,0,-0.08000244148075808
2.88,986.5559980389253,985.7586080215438,986.5991487952209,984.5729896223706,0.0,0.02,0,0.0
2.95,986.6684982249819,985.8307827984431,986.7035582144722,984.7750019427671,-1.25,0.025,0,0.16000488296151616
3.03,986.4157580809641,985.8027861767989,986.6397310541181,984.7803957873041,0.0,0.0,0,0.08000244148075808
3.11,986.5653730544299,985.8133170161329,986.6652876032337,984.6594195598321,0.0,0.0,0,0.0
3.15,986.5014174692059,985.7875036172776,986.6515461421515,984.7410977771062,0.0,0.0,0,0.0
3.19,986.6553988882494,985.7254744051024,986.6858355824221,984.7035977150873,-1.25,0.0,0,0.0
3.23,986.6664434270631,985.8199951093692,986.6480786706634,984.6926816011434,-2.5,0.03125,0,0.0
3.28,986.6536009400703,985.7591217210235,986.6652876032337,984.764471103433,2.5,0.0,0,0.08000244148075808
3.32,986.6536009400703,985.7158425398578,986.6904588777395,984.7816800360033,0.0,0.0,0,0.0
3.38,986.5969655724322,985.8155002389218,986.5920854273749,984.6468339225792,0.0,0.0,0,0.08000244148075808
