Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
9.87,1011.1959788578743,967,962.8315581176911,960.927787845882,-1.25,0.80625,0,0.08000244148075808
9.91,1011.2948660077186,961,962.8802311433936,960.8553562192428,0.0,0.80625,0,0.08000244148075808
9.95,1011.4455083801439,960,962.8030477965672,960.8646028098776,0.0,0.80875,0,0.08000244148075808
9.98,1011.5192242554824,951,962.8911472573376,960.8235068515007,-1.25,0.80875,0,0.08000244148075808
10.01,1011.6751320475747,958,962.9394350084305,960.8841233901067,0.0,0.80625,0,0.08000244148075808
10.05,1011.7253461717165,966,962.8562156927172,960.8624195870888,1.25,0.80625,0,0.08000244148075808
10.08,1011.8617333835798,957,962.9199144282014,960.8016746236129,0.0,0.8075,0,0.08000244148075808
10.11,1011.9265879428932,961,962.8898630086383,960.9274025712722,-1.25,0.8075,0,0.08000244148075808
10.15,1012.1677698486176,951,962.8840838894914,960.8621627373489,0.0,0.8075,0,0.08000244148075808
10.18,1009.2224738816944,952,962.9009075474521,960.8373767374529,-2.5,0.80625,0,0.08000244148075808
10.21,1012.3808267078277,968,962.8628937859535,960.8901593589932,1.25,0.8075,0,0.08000244148075808
10.25,1012.4592943033535,956,962.8705992781491,960.9149453588892,0.0,0.805,0,0.08000244148075808
10.28,1012.584765401273,962,962.8250084493247,960.8353219395341,1.25,0.80625,0,0.08000244148075808
10.31,1012.8281305297861,966,962.9077140655581,960.8856644885458,1.25,0.80625,0,0.08000244148075808
10.35,1012.7259043333236,963,958.0519697335898,960.9596372136241,-1.25,0.8075,0,0.08000244148075808
10.38,1012.8619062705772,952,962.9264640965677,960.8041146961416,0.0,0.8075,0,0.08000244148075808
10.41,1012.9130193688084,961,962.9172175059329,960.9250909236135,0.0,0.805,0,0.08000244148075808
10.45,1013.1395608393609,959,963.094700676173,960.808737991459,0.0,0.80625,0,0.08000244148075808
10.48,1013.2455113570513,962,962.9102825629567,958.8181525075787,-1.25,0.805,0,0.08000244148075808
10.51,1013.8724815720386,968,962.8237242006254,960.9309984676302,1.25,0.80625,0,0.08000244148075808
10.54,1013.3935852320781,960,957.5751281915481,960.8422568825101,0.0,0.80625,0,0.08000244148075808
10.58,1012.6695258154253,967,962.906301391989,960.8782158460899,1.25,0.80625,0,0.08000244148075808
10.61,1013.594441728645,955,962.8455564285132,960.3316395996774,0.0,0.8075,0,0.08000244148075808
10.64,1013.6558288164705,963,962.9247945732586,960.8970943019692,-1.25,0.80625,0,0.08000244148075808
10.67,1013.7917023288541,952,962.9850258372547,960.9247056490037,-1.25,0.8075,0,0.08000244148075808
10.71,1014.058440783694,961,962.9069435163386,960.8286438462978,0.0,0.8075,0,0.08000244148075808
10.74,1014.1452559957652,955,962.8289896202925,960.9085241153929,0.0,0.80875,0,0.08000244148075808
10.77,1014.2071567830703,955,962.8788184698245,954.8752521510568,0.0,0.80625,0,0.08000244148075808
10.8,1014.2654616740175,961,962.8852397133209,960.6746624272544,0.0,0.8075,0,0.08000244148075808
10.84,1014.1959838193867,958,961.1595947361016,960.8084811417191,0.0,0.8075,0,0.08000244148075808
10.87,1014.3034754355161,954,962.7837840660779,960.9452536281922,1.25,0.80625,0,0.08000244148075808
